Entity,Year,Deaths %,CO2 Emissions,CO2 Emissions Per Cap,Food Emissions,Total GHG,Consumption of Ozone,Shared CO2 Emissions,Transport,Death_rate_ambient_ozone_pol,Death_rate_household_air_pol,Death_rate_all_causes,Death_actual_ozone,Death_actual_particulate,Death_actual_household,Death_under5,Death_5-14,Death_50-69,Death_70+,Death_15-49,Urban%,Child Mortality,Population,GDP,Forest area
Gabon,2004,8.36135468424254,4657891,3.4406,3507212.1,7380000.0,6.2,0.02,400000.0,0.1615407271959379,49.05975444864085,78.95909893985099,0.9298101393857362,593.8435391458786,375.1388885034178,120.2072257959795,2.3966863447990705,188.7841015217164,223.01955347013327,60.365782152636285,81.778,7.65,5.2539604921023,15767.1793679395,23679764.0
Gabon,2005,8.432008562040389,4858905,3.4942,3210723.9,7500000.0,3.6,0.02,400000.0,0.3033572005514091,44.5683070434559,78.95448579224494,1.7713050576911502,602.7111622718674,345.9372147195211,122.74784257946914,2.534582639316078,190.3448874494943,228.15302230079783,60.70213236048109,82.452,7.43,5.39663135017658,15761.1484780064,23674705.0
Gabon,2006,8.48762265582275,4143462,2.8972,3106408.3,7210000.0,4.5,0.01,400000.0,0.4852433618824279,40.89868258998249,80.22722218022824,2.8892982659515742,622.5979534137624,322.58402686541353,124.24363618136636,2.475774793633272,198.47704590585928,237.39529066725123,62.8955041316046,83.107,7.220000000000001,5.55029301043971,14894.693568942,23669646.0
Gabon,2007,8.41072577156925,4089598,2.7772,3060935.9,7330000.0,4.1,0.01,400000.0,0.4731965917246742,36.96573331593988,81.01725719046085,2.875682455456097,639.7640856753185,296.5366775898125,124.84543926812744,2.645048208150431,205.68103146900376,244.0154707491028,65.4527784363902,83.742,6.96,5.7149260682268,15334.7235424854,23664587.000000004
Gabon,2008,8.32500983816648,4162834,2.7413,3882944.3,8270000.0,5.2,0.01,400000.0,0.29802021833784,33.700190376896686,82.91023285926659,1.8478216960359048,664.1953787666015,273.9096151912674,124.4984635940538,2.6497316762518475,216.1551398546704,254.0270650310865,68.71280030657437,84.359,6.690000000000001,5.89334419994567,14378.492978127,23659528.0
Gabon,2009,8.27904929123798,4232845,2.6979,2551648.4,7080000.0,29.7,0.01,400000.0,0.2402454170905271,29.996554504035,83.42358096045302,1.514071696121532,677.2988586544286,246.9330359386477,123.68299812295896,2.639699604545487,221.2202087082503,261.0510549071199,70.21896900767479,84.955,6.43,6.08889276982187,13934.8565686915,23654469.0
Gabon,2010,8.238771565948099,4783240,2.9451,2931521.3,7980000.0,30.6,0.01,600000.0,0.2721373123802139,26.351671658286225,83.30656916807048,1.7411889180263385,684.128071777296,219.2924877474176,121.9214940319159,2.4968853344466275,223.4103927283492,267.9796855776846,70.06080302292726,85.533,6.16,6.30320176970544,14415.4459113912,23649410.0
Gabon,2011,8.26440041051799,4930245,2.9266,3361998.2,-85070000.0,45.95,0.01,700000.0,0.3613656586655083,23.22548855752164,85.06586118018691,2.367162064198612,709.5528779488383,196.00734398117984,120.10236071985096,2.427609926687946,236.46658958448427,280.58500346227714,72.33847631973717,86.092,5.920000000000001,6.53793223891023,14883.4942581406,23637528.0
Gabon,2012,8.34978849595702,5033862,2.877,2944850.4,-85260000.0,30.25,0.01,800000.0,0.4121357724576809,19.87525786691281,86.41250516058018,2.761855933509845,731.3661709713217,169.86893541095367,116.36589048295345,2.3415268319430727,249.0736780648092,292.0874558296827,74.25947569544329,86.634,5.69,6.79037916715178,15082.6565608753,23625646.0
Gabon,2013,8.462412449664109,5269051,2.8998,3280526.4,-84880000.0,28.6,0.01,800000.0,0.5309963954339137,16.800453340288804,87.55641415931365,3.6399623108933934,752.9499815099783,145.6177795694405,113.512778874877,2.266039284224657,261.4046880701809,303.696082823014,75.71035476857578,87.156,5.460000000000001,7.05192688322273,15342.1813095484,23613764.0
Georgia,1994,14.88716685724395,6067844,1.1904,5955575.1,16200000.0,53.2,0.03,1500000.0,0.8759076698778538,80.1172458342844,74.25491362160616,46.9252213240384,4261.334707894575,4544.954371959507,124.98068451643148,6.799956708184702,1764.339481854101,2010.3334414122544,401.8063647276407,54.08,4.6000000000000005,84.6089086392106,3045.04248414422,2755620.0
Georgia,1995,14.83289507479867,2290286,0.4602,5617825.100000001,12720000.0,77.8,0.01,1000000.0,0.7736633261220253,72.16226753978356,67.37710080184232,42.25769307461351,3894.295128666457,4126.032919961222,113.81412060078124,5.761234229497406,1601.0689137445024,1829.150675471776,386.75787769451694,53.841,4.5200000000000005,81.4885405367578,3243.84621344181,2756450.0
Georgia,1996,14.856120047660578,4053812,0.8364,5798550.2,11090000.0,79.6,0.02,2500000.0,0.6574579920182145,67.6669266300733,62.34729646525791,37.11883653774558,3651.790554910916,3924.612265130956,104.58287821361728,4.49670660340571,1484.433793835844,1730.6454079289051,364.75060486689375,53.6,4.4,78.5839077644424,3740.48545328952,2757280.0
Georgia,1997,14.85717947752072,4426263,0.9398,5811554.2,10420000.0,86.7,0.02,1900000.0,0.6434641651320303,69.27742301357665,61.50430564549887,37.35624625430069,3653.5606299866313,4079.558850751403,94.28674188596996,4.071708766291761,1433.949229570718,1804.1039658162813,354.50523020166764,53.36,4.260000000000001,76.1033101228174,4268.69527327204,2758110.0
Georgia,1998,14.816463232985292,4939172,1.0795,5583232.1,9900000.0,69.9,0.02,1200000.0,0.6799422338255076,71.94413748311838,61.02223677975998,40.51693017355749,3670.260045947191,4295.177995462632,85.92098700729977,3.740108494653077,1379.68725035282,1896.9295236488056,344.4991066171645,53.12,4.09,74.2434479862836,4511.48880328071,2758940.0
Georgia,1999,14.871777330654051,4310981,0.9673,5732635.100000001,9630000.0,62.9,0.02,1100000.0,0.7416924398844985,74.25209223737454,60.353074248494366,45.15146373500637,3661.854259418931,4478.337559939101,78.13778922630064,3.2721282279995694,1312.3339845504324,1977.7762239961755,335.4855971530273,52.879,3.89,72.7315861296756,4737.405515582,2759770.0
Georgia,2000,14.865454106308787,4500388,1.0317,5844699.5,9950000.0,65.9,0.02,1000000.0,0.8192027354445124,75.59056567261497,60.22714024854368,50.71636205192812,3671.042750658277,4586.528000160576,72.01977030216362,3.0107885771625167,1271.1445389144235,2040.2207847180464,335.3632301984106,52.638,3.66,71.3308898141992,4919.23187995616,2760600.0
Georgia,2001,14.61653500563731,3732319,0.8686,5540419.100000001,8140000.000000001,68.1,0.01,1200000.0,0.8089505225135526,73.86041729926657,59.43621850795621,50.61743549522266,3633.9612948639633,4502.31541652366,64.55229661692404,3.0387112569658115,1213.9297574280242,2067.8454703257235,335.2124947315493,52.398,3.41,70.232915777319,5236.22280631371,2766780.0
Georgia,2002,14.25105807590588,3351955,0.7871,5696911.7,7460000.0,64.3,0.01,1200000.0,1.0259131068185785,74.39819796701148,61.3705353195617,64.33619438050268,3742.296270635762,4529.713892450228,56.866437311582885,2.5592540376108825,1221.3827423997482,2191.60725990111,334.2167713662126,52.441,3.1500000000000004,69.6055670247384,5572.62200637586,2772960.0
Georgia,2003,13.93409329269874,3735201,0.8812,5855509.9,8010000.0,61.1,0.01,1200000.0,1.1471716168266846,72.45535394003134,61.69244134513449,72.00945034094956,3758.503394892688,4411.741579866273,50.20470857866371,1.8042236223626884,1185.8073646329274,2283.733387915849,308.9631604838404,52.83,2.8800000000000003,69.13705867945,6230.82190884126,2779140.0
Georgia,2004,13.5225657636217,4275506,1.0118,5815655.300000001,8119999.999999999,55.8,0.01,1200000.0,1.2829833254755345,69.47351408363673,61.26439678204342,80.30400272719355,3724.205466657778,4223.365292367884,44.607627121194426,1.4209686647195274,1150.8713739833431,2298.3607521141216,309.2487475015922,53.218,2.62,68.7102417859267,6632.81426469502,2785320.0
Georgia,2005,13.171029597819569,5017588,1.1918,6096783.0,8790000.0,34.4,0.02,1500000.0,1.2300934060767963,65.30221100794206,59.46734704058576,76.4019890380379,3587.0328317625995,3939.1323541854167,40.8767459582402,1.430814546593971,1098.8772347060333,2209.92707448822,312.3229511015458,53.605,2.3600000000000003,68.2751145946324,7315.19848048057,2791500.0
Georgia,2006,12.970927827958208,6096712,1.4552,5864227.0,9100000.0,14.6,0.02,1600000.0,1.3399138127983383,60.58979252705763,57.52169487991873,83.31199170012289,3469.285737243691,3656.347333100475,37.96810133232165,1.4064802480573195,1071.8159517426843,2128.4996551158006,312.90754050494417,53.992,2.12,67.8880821582281,8049.90605481459,2797680.0
Georgia,2007,12.865052722549338,6365351,1.5276,5879147.1,9920000.0,6.3,0.02,2100000.0,1.4332696278118844,54.81701013890273,54.91640700071851,90.04702304921987,3330.3923371828696,3330.839127142517,36.98020473547864,1.3513222307552677,1063.767851868428,2007.1609593167527,311.179022080673,54.379,1.91,67.5348682599111,9109.89774086377,2803860.0
Georgia,2008,12.35037174459917,5308807,1.2815,5584676.800000001,9030000.0,5.9,0.02,1700000.0,1.4659724525460662,51.70099646617409,54.67243224405787,92.85097258184572,3326.9816006870483,3156.978248221812,37.69389200519651,1.375266021081077,1056.5901509076095,2016.9049294711344,307.26833486387466,54.765,1.72,67.3300150460128,9358.61458957779,2810040.0
Georgia,2009,12.27418495992816,6135626,1.4894,5436511.699999999,9750000.0,4.6,0.02,2200000.0,1.429575563816603,50.47265319279142,56.03898474141571,90.57815218194256,3405.8528202290763,3083.104142641799,37.669632967141695,1.3015612659334543,1034.6085323758125,2126.479107917208,296.3721378849245,55.15,1.55,66.7346478183281,9097.42124780979,2816220.0
Georgia,2010,11.85100479832347,6208043,1.5145,5533045.600000001,9490000.0,5.9,0.02,2300000.0,1.2972567119415557,47.701388713618975,55.9271981050582,82.86724263249285,3418.7895219764264,2932.236366081544,36.03816598261648,1.1859927206898837,980.1850572015284,2224.524482101156,259.7230666029276,55.535,1.42,66.2496063543161,9736.73209374292,2822400.0
Georgia,2011,11.4069161418967,7804526,1.9124,5842283.2,14420000.0,4.31,0.02,2300000.0,1.3824306694565804,43.86343765456008,54.48659432684536,89.22841798134624,3359.47884433288,2721.2158512237606,34.344799732721995,1.010616668343117,945.889250752204,2240.1499667829653,227.31262837799167,55.919,1.3,65.7203016200707,10541.4719031056,2822400.0
Georgia,2012,10.76408812127884,8251811,2.0304,6297409.3,15250000.0,2.66,0.02,2500000.0,1.4150262392894613,39.08775100260593,51.88512416100056,91.47300722333452,3201.85477235717,2429.000665003538,32.85830908988188,0.9109390430138756,907.6121866055652,2148.316928641645,203.6294162004001,56.303,1.21,65.238006928164,11295.7540913053,2822400.0
Georgia,2013,10.36617303741435,8009298,1.9782,6409623.0,15540000.0,1.38,0.02,2800000.0,1.469896207034404,35.06453786060601,49.91709906356051,95.07178647239068,3080.580827800028,2180.130006580266,30.45211954195599,0.8882809291363485,896.5626331777373,2059.361752486388,188.38782813720687,56.685,1.14,65.0419538822212,11740.0891163337,2822400.0
Georgia,2014,10.05298904662792,8934398,2.2141,6568764.4,16500000.0,0.1,0.03,3300000.0,1.3833650016274794,32.25606958418791,49.13558397693362,89.54168872097681,3035.401081637971,2007.756167444092,27.97254790290981,0.8773030760992545,907.0935249270996,2015.7263103043904,173.2730841484459,57.067,1.09,65.0725007872914,12254.6456549529,2822400.0
Ghana,1990,14.57671456628117,3790882,0.2566,6000945.1,34350000.0,114.7,0.02,1600000.0,1.1444590734957214,171.90289705600165,43.479504284803234,53.53004531729861,3497.9582777494024,14434.816652051692,1441.7338978905143,35.02908996523903,878.2636845192475,877.2354562724366,319.22619441926275,36.441,12.72,64.9260525621869,2342.36631894183,9924260.0
Ghana,1991,14.34949036252276,4209288,0.2768,6386175.1,34680000.0,107.2,0.02,1500000.0,1.1691080520076171,168.35463274609083,42.74408208157695,56.51302796639521,3487.125263609732,14323.580566678054,1388.5450862669927,34.86742397007562,897.3034416606879,895.2776848382643,327.6446548401056,37.17,12.3,66.83378746594,2395.69292690656,9816695.0
Ghana,1992,14.15968916210211,3661745,0.2339,6382475.1,35400000.0,78.2,0.02,1800000.0,1.0938120952326575,165.2988066327098,42.38880272257355,54.66899349365708,3515.0013408240084,14277.61290363509,1353.7721505898053,35.30224653605128,921.7506421726844,919.423652631978,339.4216423871437,37.905,11.98,68.7938164718291,2417.72740192246,9709130.0
Ghana,1993,13.980594763484818,4309505,0.2676,6499175.100000001,35860000.0,28.2,0.02,1800000.0,1.0569725821650515,160.92490672379023,41.92519310667786,54.60772971336864,3548.118289088311,14176.234188920742,1332.277359201335,35.53248228871023,941.3620731919264,944.0033792316837,349.55072488802404,38.644,11.740000000000002,70.7864814977586,2463.62638937279,9601565.0
Ghana,1994,13.615449337904709,5088912,0.3073,6667905.1,36310000.0,46.7,0.02,1900000.0,0.9460439068852756,156.92623725120748,41.71180605950973,50.56583091122635,3613.645966511118,14139.526319061471,1326.6361694672823,35.63770873452532,968.74177782836,971.1910432682296,362.0050981239492,39.39,11.56,72.7857827195218,2475.02128040297,9494000.0
Ghana,1995,13.49442710411215,5153605,0.3029,6874994.5,36910000.0,48.6,0.02,2000000.0,0.8683703070334051,153.24647726298443,41.64490652574808,48.009313457518765,3702.2926456583896,14157.131277041986,1333.8891151417338,35.84389705140028,999.9035422325616,1003.6625981058496,377.0028065843661,40.14,11.4,74.7739210688231,2508.29074516357,9386435.0
Ghana,1996,13.424126770597711,5468649,0.3132,6885646.399999999,36940000.0,15.7,0.02,2200000.0,0.9242515022233226,150.7938163545041,43.21509966007946,52.87632986957888,3939.971983728538,14275.643313125262,1388.1074483231705,37.31604728513817,1076.5998382983694,1078.7795441242388,412.0454355672052,40.896,11.21,76.7447657554716,2556.35502864167,9278870.0
Ghana,1997,13.34135583493442,6204804,0.3465,7499790.5,38320000.0,51.5,0.03,2300000.0,0.991525667627856,149.0059283838772,46.84885762698241,58.80206979354684,4381.826785172526,14461.415370904007,1503.2006904451468,41.40190624119528,1213.769014572022,1209.0711832784857,473.18606042922187,41.654,10.98,78.7069394392195,2597.224229255,9171305.0
Ghana,1998,13.32438329363757,6244973,0.3402,8659685.200000001,41940000.0,55.1,0.03,2800000.0,1.0171472506856607,144.63609297243764,50.32179018767886,62.38712390025078,4829.982791203522,14395.808767174216,1624.9017105454725,44.691790667001776,1345.3688238073642,1345.8625152265884,531.5450748573393,42.418,10.68,80.676623890305,2652.91330447314,9063740.0
Ghana,1999,13.25150599291404,6370451,0.3386,8253165.5,40970000.0,54.7,0.03,3100000.0,0.9259928272428865,141.44737146436498,53.71084430582963,58.77985293845669,5292.982867401123,14447.889118067176,1743.9982561043007,47.59333400250343,1483.3132538829036,1484.624891231528,592.2329851183333,43.184,10.32,82.6771952184231,2702.62334776541,8956175.0
Ghana,2000,13.21061417380851,6101182,0.3165,8582700.4,41760000.0,56.7,0.02,2900000.0,0.6550076231091162,139.35050796458626,55.79919027138782,42.95412551576437,5630.411825991288,14566.895721209234,1812.0994176927184,49.16279375801211,1578.2230645285383,1596.9013265303404,636.9793489974534,43.929,9.94,84.7273006943834,2734.80676341488,8848610.0
Ghana,2001,13.13507465855705,6733777,0.3408,8760082.5,59880000.0,41.1,0.03,2900000.0,0.6317220556209152,138.10469561868516,56.771411228722734,43.15179817440324,5867.190335019809,14771.821598704755,1821.4546761938311,50.07475201399736,1673.5677556347464,1679.2629873269125,685.9819620247041,44.601,9.54,86.8283774281445,2775.37498857643,8758042.0
Ghana,2002,13.159037132825391,7232698,0.3572,8126974.799999999,61100000.0,24.0,0.03,3400000.0,0.4685617940452918,137.6817059566789,57.79377113599192,33.223006868086145,6103.296985568087,15029.075153990596,1839.2243777260603,50.878835987251634,1741.9741612319383,1783.3579704669237,721.0846470240042,45.275,9.16,88.9794146084205,2830.15420948139,8667474.0
Ghana,2003,13.07880805584594,7438500,0.3585,8111977.6,61180000.0,37.7,0.03,3100000.0,0.4684877316683836,135.82489409336262,58.10796498709721,34.58905173585718,6337.727827255962,15297.164823035711,1892.7352609138552,54.07657470852762,1815.738354963816,1851.2610518359377,758.5056365696701,45.951,8.82,91.1941109255516,2905.01641475462,8576905.999999998
Ghana,2004,13.07990983028251,7153326,0.3363,8713026.299999999,60030000.0,47.5,0.02,3600000.0,0.5796716301564285,134.37317464005469,58.68271641130465,44.47198842216627,6565.797940386606,15505.84170967383,1915.883422970689,53.96472934353441,1894.3458466483617,1949.4234748400736,796.6524550061056,46.63,8.540000000000001,93.4883009580733,2992.41646351466,8486338.0
Ghana,2005,13.1338863482313,6802875,0.3118,8740457.899999999,63070000.0,25.2,0.02,3600000.0,0.9596990925694524,132.81971083866364,59.531837494861,76.4424960173446,6824.120817512637,15690.47890982393,1936.132520856347,53.91445412786259,1998.8078232469024,2069.4928518173883,842.2156634814918,47.308,8.290000000000001,95.8717060736574,3090.18743847289,8395770.0
Ghana,2006,13.24489422849537,9159489,0.4093,9003802.0,19080000.0,34.2,0.03,3600000.0,1.5602096278757835,131.22690479249084,60.88282218015635,128.735770780766,7132.863324607489,15830.644544086414,1966.4870410329463,53.778306942896734,2109.866274306138,2241.3522402754884,890.1152328307871,47.988,8.05,98.3521886261756,3205.03311283034,8305201.999999999
Ghana,2007,13.20764060775858,9618768,0.4189,9364586.0,19820000.0,23.6,0.03,3800000.0,1.51114160226188,127.99085097548326,61.99417094864053,129.52782082496404,7450.148515323394,15817.268299451196,1992.341076946533,54.30603848043139,2234.963563812113,2349.323988448182,948.741668461112,48.669,7.800000000000001,100.922677331458,3259.16990307303,8214634.0
