,Entity,Year,Deaths %,CO2 Emissions,CO2 Emissions Per Cap,Food Emissions,Total GHG,Consumption of Ozone,Shared CO2 Emissions,Transport
2271,Tanzania,2006,11.35170786524794,5879905,0.1487,280956787.79999995,308540000.0,59.8,0.02,2800000.0
2272,Tanzania,2007,11.735411688328549,5709808,0.1404,288831182.0,319930000.0,34.2,0.02,2800000.0
2273,Tanzania,2008,12.04431117399727,5914939,0.1413,292228026.0,323920000.0,22.3,0.02,3000000.0
2274,Tanzania,2009,12.25199475332528,5770842,0.134,282282918.6,314790000.0,11.7,0.02,2900000.0
2275,Tanzania,2010,12.37934476162382,6926654,0.1562,281446508.90000004,316030000.0,2.0,0.02,3500000.0
2276,Tanzania,2011,12.54511047884645,7751513,0.1697,278135567.70000005,311670000.0,9.97,0.02,4800000.0
2277,Tanzania,2012,12.97149309118273,9061880,0.1926,270785392.1,309610000.0,9.45,0.03,6000000.0
2278,Tanzania,2013,13.373430439261568,9908632,0.2044,268787044.8,309430000.0,1.64,0.03,6100000.0
2279,Thailand,1990,13.119461753109771,87915996,1.5544,124327647.0,174510000.0,6984.2,0.39,27300000.0
2280,Thailand,1991,12.96193456848177,96747882,1.6904,128802647.0,186490000.0,9683.8,0.42,28400000.0
2281,Thailand,1992,12.74728016735956,105963545,1.8329,132053647.0,198430000.0,10473.1,0.47,30000000.0
2282,Thailand,1993,12.43231430188042,120910965,2.0726,133304647.0,214550000.0,9292.6,0.53,35300000.0
2283,Thailand,1994,12.07491615015807,133299375,2.2641,134549647.0,229290000.0,7766.3,0.58,39300000.0
2284,Thailand,1995,11.71966265672261,155516901,2.6152,133335055.7,248470000.0,9320.9,0.66,46800000.0
2285,Thailand,1996,11.40114378832644,173728728,2.8892,134508209.1,267810000.0,6648.7,0.72,51100000.0
2286,Thailand,1997,10.98202074264529,178593874,2.9352,137800111.7,275080000.0,5471.8,0.73,50800000.0
2287,Thailand,1998,10.82456418337171,158145193,2.5679,130851168.1,256820000.0,4739.4,0.65,44000000.0
2288,Thailand,1999,10.70850303745698,164986687,2.6483,133189565.4,266620000.0,4971.7,0.67,45300000.0
2289,Thailand,2000,10.47201414700413,168799992,2.6814,128975550.4,267950000.0,5104.6,0.67,44200000.0
2290,Thailand,2001,10.18162267992302,180708336,2.844,179862788.1,272250000.0,5204.7,0.71,45400000.0
2291,Thailand,2002,10.08154232404334,190810365,2.9782,182063733.1,284790000.0,3612.5,0.73,47900000.0
2292,Thailand,2003,10.03525250464598,201992577,3.1292,188239751.7,297240000.0,3152.1,0.74,51200000.0
2293,Thailand,2004,9.94338165089359,217170703,3.3413,198518623.7,323230000.0,2528.5,0.76,55000000.0
2294,Thailand,2005,10.18955841887005,222990024,3.4088,198417921.6,327490000.0,2317.3,0.75,55000000.0
2295,Thailand,2006,10.1739733158962,226330572,3.439,165103511.3,324740000.0,1464.4,0.74,51300000.0
2296,Thailand,2007,10.16132273142894,229410130,3.4663,173520615.8,341270000.0,1380.6,0.73,55600000.0
2297,Thailand,2008,10.07202439563845,226873490,3.41,174413321.1,343700000.0,1197.5,0.71,53100000.0
2298,Thailand,2009,9.8734740121753,242273730,3.6232,179289036.6,343260000.0,1012.0,0.77,56400000.0
2299,Thailand,2010,9.7589231123549,255404865,3.8009,187369632.9,363470000.0,1088.8,0.77,57200000.0
2300,Thailand,2011,9.524885385883811,253612185,3.7562,167962399.9,377260000.0,832.04,0.74,60200000.0
2301,Thailand,2012,9.18827886965415,270267908,3.9841,172889597.9,400910000.0,1171.64,0.77,62900000.0
2302,Thailand,2013,8.75985190680043,287597656,4.2204,170620778.6,411830000.0,863.32,0.82,62500000.0
2303,Togo,1990,15.77992734191107,977644,0.259,8881578.2,10900000.0,41.0,0.0,400000.0
2304,Togo,1991,15.62195949766772,1049806,0.2718,8798971.8,10680000.0,42.8,0.0,300000.0
2305,Togo,1992,15.485911834017449,1030496,0.2612,8596212.2,10410000.0,44.5,0.0,300000.0
2306,Togo,1993,15.27070022028097,1068807,0.2653,8620650.5,10330000.0,46.4,0.0,200000.0
2307,Togo,1994,15.053971614695593,1006679,0.2443,8769945.5,10590000.0,48.3,0.0,300000.0
2308,Togo,1995,14.86327533841294,1174741,0.278,8600763.3,10640000.0,50.4,0.01,400000.0
2309,Togo,1996,14.6158366012748,1265171,0.2909,8954962.6,11080000.0,33.7,0.01,700000.0
2310,Togo,1997,14.29924250638206,878986,0.1959,9021993.5,10950000.0,35.2,0.0,400000.0
2311,Togo,1998,14.112810325452042,1289967,0.2785,9240098.2,11860000.0,36.7,0.01,500000.0
2312,Togo,1999,13.839344754513313,1850434,0.3871,9503435.4,12350000.0,41.7,0.01,600000.0
2313,Togo,2000,13.64691886496511,1331372,0.2704,9273698.2,11890000.0,41.0,0.01,400000.0
2314,Togo,2001,13.46194015241487,1158913,0.2289,9218328.6,11710000.0,37.9,0.0,300000.0
2315,Togo,2002,13.41814912867775,1322471,0.2545,9289563.5,12240000.0,35.3,0.01,500000.0
2316,Togo,2003,13.34543434840042,1804731,0.3386,9313265.7,12680000.0,37.7,0.01,700000.0
2317,Togo,2004,13.28210913940084,1743929,0.3189,9382188.6,12440000.0,30.1,0.01,600000.0
2318,Togo,2005,13.24246133418005,1721591,0.3068,9503654.9,13480000.0,21.7,0.01,600000.0
2319,Togo,2006,13.43438394911824,1500506,0.2604,9440106.8,12660000.0,12.7,0.0,600000.0
2320,Togo,2007,13.38024013871808,1516752,0.2562,9494807.8,12490000.0,9.9,0.0,600000.0
2321,Togo,2008,13.5938809580309,1522778,0.2503,9586778.1,12720000.0,9.4,0.0,900000.0
2322,Togo,2009,13.82946003809962,2740838,0.4385,9917739.9,14290000.0,20.3,0.01,1900000.0
2323,Togo,2010,14.053420330265451,2595698,0.4042,9908239.6,14020000.0,20.6,0.01,1600000.0
2324,Togo,2011,14.230963014730593,2503920,0.3796,9941977.7,14610000.0,19.14,0.01,1500000.0
2325,Togo,2012,14.2366720890182,2215629,0.3271,10397894.2,14050000.0,19.8,0.01,1300000.0
2326,Togo,2013,14.20349532251782,1642552,0.2362,10496619.6,14310000.0,18.98,0.0,1300000.0
2327,Togo,2014,14.16506367657034,1541898,0.216,10553242.8,14260000.0,17.88,0.0,1400000.0
2328,Trinidad and Tobago,1990,7.8670441934866,16981163,13.9062,5521170.2,15440000.0,196.6,0.07,1300000.0
2329,Trinidad and Tobago,1991,7.88847460882161,16968163,13.8053,5738963.7,14350000.0,168.7,0.07,1400000.0
2330,Trinidad and Tobago,1992,7.895940149462071,19102764,15.4467,5842895.8,13340000.0,137.1,0.08,1400000.0
2331,Trinidad and Tobago,1993,7.95278904932744,17411193,14.0006,5509816.6,13880000.0,116.6,0.08,1200000.0
2332,Trinidad and Tobago,1994,7.974366143406179,17024210,13.6245,5836466.0,14450000.0,157.7,0.07,1300000.0
2333,Trinidad and Tobago,1995,7.90862683603373,16460280,13.1241,5679994.1,14620000.0,163.7,0.07,1300000.0
2334,Trinidad and Tobago,1996,7.9515099096876,20768035,16.5147,6165847.1,14850000.0,170.0,0.09,1400000.0
2335,Trinidad and Tobago,1997,7.926371930322521,20559595,16.3192,6057706.2,15380000.0,190.7,0.08,1500000.0
2336,Trinidad and Tobago,1998,8.003952174459519,19750647,15.654,7062948.0,15820000.0,214.8,0.08,1600000.0
2337,Trinidad and Tobago,1999,7.93479712399017,22464441,17.7735,8004484.5,16020000.0,100.2,0.09,1600000.0
2338,Trinidad and Tobago,2000,7.73887003140165,24191265,19.0909,8138832.9,16649999.999999998,109.1,0.1,1600000.0
2339,Trinidad and Tobago,2001,7.59143922773598,26569367,20.894,9002014.4,17860000.0,90.7,0.1,1600000.0
2340,Trinidad and Tobago,2002,7.36732259460775,28591178,22.3857,9654807.8,18750000.0,93.9,0.11,1700000.0
2341,Trinidad and Tobago,2003,7.206388360198571,32250868,25.126,10438566.5,17570000.0,74.4,0.12,1700000.0
2342,Trinidad and Tobago,2004,6.93140614223727,32575769,25.2503,11314827.5,18150000.0,54.9,0.11,2100000.0
2343,Trinidad and Tobago,2005,6.72982915588594,37944097,29.2666,14069242.1,22250000.0,52.1,0.13,2200000.0
2344,Trinidad and Tobago,2006,6.634685104986169,42414371,32.5625,14439905.8,24750000.0,73.0,0.14,2600000.0
2345,Trinidad and Tobago,2007,6.61235801302027,45234589,34.5711,14387898.2,26690000.0,45.8,0.14,2800000.0
2346,Trinidad and Tobago,2008,6.61983205562889,44095716,33.5469,14310691.5,26250000.0,56.8,0.14,3000000.0
2347,Trinidad and Tobago,2009,6.5931415830059095,44220307,33.4769,13954603.3,25000000.0,38.5,0.14,3000000.0
2348,Trinidad and Tobago,2010,6.628014960711261,46957412,35.3557,15399034.8,27310000.0,54.1,0.14,3200000.0
2349,Trinidad and Tobago,2011,6.71680496100058,46680091,34.9355,15515204.6,26550000.0,34.34,0.14,3200000.0
2350,Trinidad and Tobago,2012,6.81896866774606,45555809,33.8752,13521904.6,26460000.0,88.9,0.13,3100000.0
2351,Trinidad and Tobago,2013,7.02098351625683,45235944,33.4163,12520296.4,27690000.0,39.5,0.13,3200000.0
2352,Trinidad and Tobago,2014,7.1828619875242,46344356,34.0183,12628146.6,27480000.0,26.55,0.13,3200000.0
2353,Tunisia,1990,10.98332739760977,13126084,1.5925,7646021.0,19200000.0,742.2,0.06,2500000.0
2354,Tunisia,1991,10.9116206983018,15363726,1.823,8122185.2,20200000.0,1084.8,0.07,2600000.0
2355,Tunisia,1992,10.86010624122962,14890977,1.7287,8501113.9,21000000.0,646.8,0.07,2600000.0
2356,Tunisia,1993,10.83679682064501,16352595,1.8591,8990287.6,22550000.0,698.5,0.07,3000000.0
2357,Tunisia,1994,10.79037954092452,15777158,1.7593,8894646.6,22550000.0,523.1,0.07,3100000.0
2358,Tunisia,1995,10.87148706211971,15546934,1.7037,9035101.4,23180000.0,811.6,0.07,3200000.0
2359,Tunisia,1996,10.98073581072571,16580878,1.7892,9499640.3,24740000.0,1011.1,0.07,3300000.0
2360,Tunisia,1997,11.28483602372661,16747231,1.7825,9337575.8,25380000.0,1155.6,0.07,3500000.0
2361,Tunisia,1998,11.58961581117858,17808539,1.8726,9688733.5,26790000.0,974.7,0.07,3600000.0
2362,Tunisia,1999,11.85343526371558,18118679,1.8847,10001976.4,28240000.0,739.4,0.07,3800000.0
2363,Tunisia,2000,11.90868287568877,19671641,2.0263,10289628.4,29770000.0,625.6,0.08,4000000.0
2364,Tunisia,2001,11.81776005800912,20545596,2.0978,10243500.0,30790000.0,656.1,0.08,4100000.0
2365,Tunisia,2002,11.62846473661973,20558744,2.0827,10062142.8,31060000.0,552.5,0.08,4200000.0
2366,Tunisia,2003,11.37422969801504,20925683,2.1041,9931760.0,31370000.0,440.1,0.08,4400000.0
2367,Tunisia,2004,11.23076599694784,21926618,2.1878,10266100.0,32250000.0,355.5,0.08,4400000.0
2368,Tunisia,2005,11.12987588015511,22268761,2.2033,11331600.0,32910000.0,284.5,0.08,4600000.0
2369,Tunisia,2006,11.16425005306416,22601843,2.2156,11877642.4,33760000.0,100.5,0.07,4600000.0
2370,Tunisia,2007,11.25239126701774,23684283,2.2984,11969851.2,34490000.0,55.6,0.08,4800000.0
2371,Tunisia,2008,11.38990265975633,24333185,2.3365,12413561.2,34620000.0,59.2,0.08,4700000.0
2372,Tunisia,2009,11.47374375094487,24321470,2.3107,12520969.4,35090000.0,67.5,0.08,5700000.0
2373,Tunisia,2010,11.54155474232239,27101189,2.5482,12683375.9,37770000.0,43.6,0.08,6900000.0
2374,Tunisia,2011,11.42258431059414,25526012,2.3763,12610156.8,35910000.0,40.5,0.07,6400000.0
2375,Tunisia,2012,11.34807278508641,26305893,2.4252,13014890.9,37030000.0,39.29,0.08,6400000.0
2376,Tunisia,2013,11.181845360632767,26864333,2.4527,12905155.2,36930000.0,38.71,0.08,6100000.0
2377,Turkey,1990,10.73624791625836,151508468,2.8098,75998478.1,184840000.0,4361.0,0.67,27900000.0
2378,Turkey,1991,10.62265382421467,157982005,2.8807,75419278.1,187290000.0,3720.6,0.68,26600000.0
2379,Turkey,1992,10.46187905722008,163922250,2.9404,77604178.1,194720000.0,4628.4,0.73,27100000.0
2380,Turkey,1993,10.42220610734613,171011163,3.0185,80148578.1,201230000.0,5050.5,0.75,32300000.0
2381,Turkey,1994,10.30275494242894,167433113,2.9086,77351178.1,196410000.0,3170.1,0.73,31300000.0
2382,Turkey,1995,10.29188540373174,180903047,3.0931,78841678.1,211000000.0,4606.9,0.77,35200000.0
2383,Turkey,1996,10.20691154387495,199521939,3.3576,80867315.19999999,228750000.0,4904.2,0.83,37000000.0
2384,Turkey,1997,10.20150195526224,212005568,3.5116,81971935.0,237830000.0,4655.4,0.87,34300000.0
2385,Turkey,1998,10.13349575433688,212040282,3.4574,82065819.6,239060000.0,4960.4,0.88,31700000.0
2386,Turkey,1999,9.68461460642845,207804163,3.3362,83331349.8,239000000.0,2439.0,0.85,33300000.0
2387,Turkey,2000,9.94905071610802,229790601,3.6336,83402886.9,262940000.0,1592.0,0.91,34700000.0
2388,Turkey,2001,9.92301843533825,213486094,3.3257,80304052.5,232390000.0,1154.9,0.84,33300000.0
2389,Turkey,2002,9.92262547489132,220977701,3.3921,80987745.3,242670000.0,1291.9,0.85,35100000.0
2390,Turkey,2003,9.85322880899122,236483893,3.5782,82622237.4,254510000.0,1048.8,0.86,35100000.0
2391,Turkey,2004,9.79174025400413,244464112,3.6481,85580723.89999999,260870000.0,867.9,0.85,35700000.0
2392,Turkey,2005,9.70904669351374,264200797,3.8908,86451476.5,273390000.0,774.6,0.89,36900000.0
2393,Turkey,2006,9.79410708743927,281649185,4.0963,96801043.6,277830000.0,901.1,0.92,41700000.0
2394,Turkey,2007,9.96851072545349,312736708,4.4945,100280279.1,307700000.0,937.2,0.99,47500000.0
2395,Turkey,2008,10.20317453513637,309321195,4.3926,103722606.7,306300000.0,762.5,0.96,44700000.0
2396,Turkey,2009,10.45523308797192,315359638,4.4217,104889604.7,309800000.0,609.9,1.0,44300000.0
2397,Turkey,2010,10.48820688187721,314380033,4.3466,106182292.8,319510000.0,493.03,0.94,43400000.0
2398,Turkey,2011,10.45805757496522,339482252,4.6224,107893879.9,332180000.0,427.23,0.98,44000000.0
2399,Turkey,2012,10.41972187934345,353666209,4.7376,109190764.0,346170000.0,318.18,1.01,51100000.0
2400,Turkey,2013,10.3656315563991,345220584,4.5468,115866678.6,337450000.0,147.02,0.98,57200000.0
2401,Turkmenistan,1990,9.91998528237114,31365173,8.5139,12516263.03,80170000.0,145.2,0.14,9800000.0
2402,Turkmenistan,1991,10.08212115473548,32716869,8.6343,11847163.03,70940000.0,100.6,0.14,8800000.0
2403,Turkmenistan,1992,10.34680499818458,31994181,8.204,9211051.1,56940000.0,70.0,0.14,6900000.0
2404,Turkmenistan,1993,10.81731335029922,27516396,6.8606,11289961.1,54020000.0,63.7,0.12,7100000.0
2405,Turkmenistan,1994,11.09210249461651,33443118,8.1269,12494761.1,58180000.0,58.6,0.15,4300000.0
2406,Turkmenistan,1995,11.2233705732881,33933523,8.0644,12594261.1,60150000.0,56.7,0.14,4000000.0
2407,Turkmenistan,1996,11.37549175425114,30604733,7.1384,12222629.0,57590000.0,31.1,0.13,4500000.0
2408,Turkmenistan,1997,11.45208084502365,30556472,7.0162,10703299.2,58720000.0,27.2,0.13,2700000.0
2409,Turkmenistan,1998,11.49744256739487,32025557,7.2563,11241397.6,60250000.0,40.8,0.13,3300000.0
2410,Turkmenistan,1999,11.49992617681874,37605609,8.4202,13504894.3,67320000.0,19.8,0.15,4100000.0
2411,Turkmenistan,2000,11.50435037956991,37466194,8.2961,14896398.1,70370000.0,23.6,0.15,6500000.0
2412,Turkmenistan,2001,11.33506742505376,38000361,8.326,15710900.0,73330000.0,62.1,0.15,6600000.0
2413,Turkmenistan,2002,10.94205344247413,39890208,8.6529,17638000.0,77140000.0,10.9,0.15,7300000.0
2414,Turkmenistan,2003,10.44522104908594,44520727,9.5625,19970298.5,84570000.0,63.6,0.16,8199999.999999999
2415,Turkmenistan,2004,9.99806985523262,46446514,9.8751,21078699.3,88890000.0,59.2,0.16,8300000.000000001
2416,Turkmenistan,2005,9.82296053122228,48232724,10.1443,21290200.0,89310000.0,27.3,0.16,8600000.0
2417,Turkmenistan,2006,9.91662700332615,49372747,10.2644,23068899.3,89940000.0,22.4,0.16,8600000.0
2418,Turkmenistan,2007,10.194365953426,55890082,11.4761,23280900.0,94590000.0,8.3,0.18,9200000.0
2419,Turkmenistan,2008,10.5027827376242,56666877,11.4809,24630800.0,94630000.0,10.1,0.18,9500000.0
2420,Turkmenistan,2009,10.676612411614707,50169647,10.018,21908899.3,86390000.0,13.1,0.16,7200000.0
2421,Turkmenistan,2010,10.82200014153744,57110036,11.2262,23167997.7,92370000.0,9.6,0.17,8300000.000000001
2422,Turkmenistan,2011,11.0361282150618,62182860,12.0182,24333299.3,101670000.0,5.83,0.18,10000000.0
2423,Turkmenistan,2012,11.23574724650724,64533895,12.2504,26200800.0,109000000.0,7.73,0.18,10400000.0
2424,Turkmenistan,2013,11.43865669392056,66375300,12.3687,26989699.3,114450000.0,4.16,0.19,11100000.0
2425,Turkmenistan,2014,11.58424027866707,68033300,12.4459,27468597.7,120030000.0,2.7,0.19,11800000.0
2426,Ukraine,1990,10.12893474640339,705829992,13.7153,192338849.5,874780000.0,4555.7,3.1,54900000.0
2427,Ukraine,1991,10.04719757732511,632536626,12.2915,183387620.1,829180000.0,4555.7,2.72,66099999.99999999
2428,Ukraine,1992,9.93868364275926,589060251,11.4568,159093210.2,739380000.0,3471.7,2.61,40900000.0
2429,Ukraine,1993,9.86893928992635,510199537,9.9423,148841210.20000002,650270000.0,1726.0,2.24,35400000.0
2430,Ukraine,1994,9.72777552713928,419266301,8.1972,138298425.1,555010000.0,2470.7,1.83,32300000.0
2431,Ukraine,1995,9.62540547348503,389864615,7.6589,125088906.8,524370000.0,1172.6,1.66,33300000.0
2432,Ukraine,1996,9.44566849813254,351408753,6.9475,111771560.2,460140000.0,1042.5,1.45,30200000.0
2433,Ukraine,1997,9.25415460707786,340242686,6.7795,105307879.8,435580000.0,-756.3,1.4,35900000.0
2434,Ukraine,1998,9.013612933992771,328578938,6.6051,95298539.1,407750000.0,3935.3,1.36,33600000.0
2435,Ukraine,1999,8.84803518880448,298203960,6.0501,90546646.8,404090000.0,956.8,1.22,28100000.0
2436,Ukraine,2000,8.71652388887569,285337201,5.8425,86013870.5,385470000.0,864.1,1.13,26900000.0
2437,Ukraine,2001,8.626745565533101,303559229,6.2717,85376663.89999999,408800000.0,1099.6,1.19,28500000.0
2438,Ukraine,2002,8.631867316772231,295673490,6.1624,92117947.1,417040000.0,145.5,1.14,29700000.0
2439,Ukraine,2003,8.6146240489492,307017472,6.4523,87916017.3,442500000.0,158.2,1.12,29200000.0
2440,Ukraine,2004,8.58970468701032,310362748,6.573,88514298.7,407320000.0,164.3,1.08,31200000.0
2441,Ukraine,2005,8.5434375030184,313118088,6.6776,94622921.8,388140000.0,133.5,1.06,30600000.0
2442,Ukraine,2006,8.44636596025115,332670337,7.1377,89323455.60000001,395810000.0,97.3,1.09,30200000.0
2443,Ukraine,2007,8.38040856863473,336364014,7.2545,91263547.6,405230000.0,93.5,1.07,40000000.0
2444,Ukraine,2008,8.353269820767439,325532713,7.0525,91363654.5,391780000.0,75.0,1.02,39900000.0
2445,Ukraine,2009,8.28778081751344,277293501,6.0319,80508280.2,331880000.0,63.5,0.88,33400000.0
2446,Ukraine,2010,8.23934814368517,294078322,6.422,82076797.0,348010000.0,86.9,0.88,33900000.0
2447,Ukraine,2011,8.09995006802799,307952841,6.7504,86108573.0,386440000.0,93.29,0.89,33700000.0
2448,Ukraine,2012,7.92127012958784,303976430,6.6876,85956562.89999999,377120000.0,93.29,0.87,31300000.0
2449,Ukraine,2013,7.73438829472473,297249639,6.5637,82066316.4,360890000.0,59.4,0.84,31400000.0
2450,United Arab Emirates,1990,13.56169633414304,51703774,28.2776,7208540.0,68570000.0,850.2,0.23,11300000.0
2451,United Arab Emirates,1991,13.59167401304747,56673423,29.2559,7723500.0,75130000.0,1029.2,0.24,11600000.0
2452,United Arab Emirates,1992,13.63437592991317,57757056,28.1345,8089140.0,73690000.0,1063.7,0.26,11800000.0
2453,United Arab Emirates,1993,13.671899559169509,65565563,30.171,8685870.0,76580000.0,1060.8,0.29,12600000.0
2454,United Arab Emirates,1994,13.74511533710789,72604782,31.6447,9114670.0,83220000.0,645.5,0.32,12500000.0
2455,United Arab Emirates,1995,13.77051867669035,70012283,28.9894,9636860.0,89690000.0,717.4,0.3,13100000.0
2456,United Arab Emirates,1996,13.79338528316043,72774932,28.6615,9925430.0,94890000.0,616.0,0.3,13300000.0
2457,United Arab Emirates,1997,13.81881912346033,73100847,27.3646,9866720.0,102780000.0,712.6,0.3,13200000.0
2458,United Arab Emirates,1998,13.835031809980189,80682526,28.6798,9526350.0,107260000.0,856.8,0.33,13200000.0
2459,United Arab Emirates,1999,13.82427270683978,77543763,26.144,10052900.0,111480000.0,671.0,0.32,13600000.0
2460,United Arab Emirates,2000,13.84449624387515,111787053,35.6684,10593300.0,112230000.0,625.8,0.44,14900000.0
2461,United Arab Emirates,2001,13.73053827211913,100590959,30.457,11138500.0,127130000.0,637.5,0.4,16300000.0
2462,United Arab Emirates,2002,13.61116231547124,83698221,24.0597,11605600.0,131490000.0,624.2,0.32,18800000.0
2463,United Arab Emirates,2003,13.55620334595474,105618741,28.4539,13052000.0,139190000.0,612.0,0.39,20900000.0
2464,United Arab Emirates,2004,13.54749092986973,111801797,27.4793,13662900.0,147890000.0,645.3,0.39,21100000.0
2465,United Arab Emirates,2005,13.492507174128148,114477675,24.9503,14607900.0,156550000.0,659.4,0.39,22700000.0
2466,United Arab Emirates,2006,13.390957630419589,121737475,22.9686,15798900.0,162620000.0,541.1,0.4,23900000.0
2467,United Arab Emirates,2007,13.36428435554517,133264015,21.6027,15940900.0,174010000.0,512.8,0.42,24600000.0
2468,United Arab Emirates,2008,13.32145226818887,153969705,21.718,18018500.0,199620000.0,560.7,0.48,26200000.0
2469,United Arab Emirates,2009,13.22891929131829,165499676,20.9034,17769400.0,201820000.0,559.5,0.52,28800000.0
2470,United Arab Emirates,2010,13.09740754448436,180621656,21.1253,18270900.0,208350000.0,583.6,0.54,30100000.0
2471,United Arab Emirates,2011,13.06260548169687,192991346,21.571,18773600.0,214470000.0,641.8,0.56,30100000.0
2472,United Arab Emirates,2012,13.13129670067168,201548069,22.0474,20505200.0,226340000.0,692.62,0.58,30800000.0
2473,United Arab Emirates,2013,13.1418188424938,205390401,22.3301,22218400.0,237450000.0,539.4,0.58,34700000.0
2474,United States,1990,4.79494225998194,5113454675,20.2818,1204319098.0,5669590000.0,232862.2,22.48,1427000000.0
2475,United States,1991,4.72822076032225,5057930940,19.8709,1215304465.0,5627950000.0,223032.2,21.77,1399700000.0
2476,United States,1992,4.66322531319741,5167480847,20.1077,1230277458.0,5709170000.0,203694.4,22.9,1430700000.0
