,Entity,Year,CO2 Emissions Per Cap
10494,Iraq,1990,2.8163
10495,Iraq,1991,2.5258
10496,Iraq,1992,3.2
10497,Iraq,1993,3.3305
10498,Iraq,1994,3.6383
10499,Iraq,1995,3.6767
10500,Iraq,1996,3.3336
10501,Iraq,1997,3.1754
10502,Iraq,1998,3.2604
10503,Iraq,1999,3.1436
10504,Iraq,2000,3.052
10505,Iraq,2001,3.4929
10506,Iraq,2002,3.4623
10507,Iraq,2003,3.5402
10508,Iraq,2004,4.3185
10509,Iraq,2005,4.1885
10510,Iraq,2006,3.5691
10511,Iraq,2007,2.1916
10512,Iraq,2008,3.2341
10513,Iraq,2009,3.5539
10514,Iraq,2010,3.7007
10515,Iraq,2011,4.4027
10516,Iraq,2012,4.7919
10517,Iraq,2013,4.9364
10518,Iraq,2014,4.7992
10604,Ireland,1990,9.3833
10605,Ireland,1991,9.5726
10606,Ireland,1992,9.4889
10607,Ireland,1993,9.5056
10608,Ireland,1994,9.7641
10609,Ireland,1995,9.9806
10610,Ireland,1996,10.3515
10611,Ireland,1997,10.6281
10612,Ireland,1998,11.0386
10613,Ireland,1999,11.3734
10614,Ireland,2000,11.9607
10615,Ireland,2001,12.3903
10616,Ireland,2002,11.7914
10617,Ireland,2003,11.478
10618,Ireland,2004,11.3761
10619,Ireland,2005,11.6284
10620,Ireland,2006,11.2522
10621,Ireland,2007,11.0214
10622,Ireland,2008,10.7265
10623,Ireland,2009,9.3847
10624,Ireland,2010,9.1767
10625,Ireland,2011,8.298
10626,Ireland,2012,8.2987
10627,Ireland,2013,8.0798
10628,Ireland,2014,7.9771
10695,Israel,1990,8.0534
10696,Israel,1991,7.8767
10697,Israel,1992,8.8542
10698,Israel,1993,8.9736
10699,Israel,1994,9.2986
10700,Israel,1995,9.4597
10701,Israel,1996,9.5748
10702,Israel,1997,9.8563
10703,Israel,1998,9.8275
10704,Israel,1999,9.4003
10705,Israel,2000,10.0101
10706,Israel,2001,10.3988
10707,Israel,2002,9.6123
10708,Israel,2003,9.9412
10709,Israel,2004,9.1736
10710,Israel,2005,8.6568
10711,Israel,2006,9.3028
10712,Israel,2007,9.1717
10713,Israel,2008,9.6826
10714,Israel,2009,8.8819
10715,Israel,2010,9.2952
10716,Israel,2011,9.1617
10717,Israel,2012,9.8208
10718,Israel,2013,8.162
10719,Israel,2014,7.684
10856,Italy,1990,7.7049
10857,Italy,1991,7.6915
10858,Italy,1992,7.6877
10859,Italy,1993,7.5459
10860,Italy,1994,7.4422
10861,Italy,1995,7.8676
10862,Italy,1996,7.7811
10863,Italy,1997,7.9038
10864,Italy,1998,8.1411
10865,Italy,1999,8.2326
10866,Italy,2000,8.2991
10867,Italy,2001,8.2738
10868,Italy,2002,8.3593
10869,Italy,2003,8.6158
10870,Italy,2004,8.6554
10871,Italy,2005,8.6179
10872,Italy,2006,8.4877
10873,Italy,2007,8.351
10874,Italy,2008,8.1277
10875,Italy,2009,7.1861
10876,Italy,2010,7.3519
10877,Italy,2011,7.1201
10878,Italy,2012,6.7377
10879,Italy,2013,6.1468
10880,Italy,2014,5.7869
10927,Jamaica,1990,3.1105
10928,Jamaica,1991,3.1775
10929,Jamaica,1992,3.1323
10930,Jamaica,1993,3.2202
10931,Jamaica,1994,3.2636
10932,Jamaica,1995,3.6206
10933,Jamaica,1996,3.7863
10934,Jamaica,1997,3.8965
10935,Jamaica,1998,3.7158
10936,Jamaica,1999,3.7825
10937,Jamaica,2000,3.8852
10938,Jamaica,2001,3.9542
10939,Jamaica,2002,3.7888
10940,Jamaica,2003,3.937
10941,Jamaica,2004,3.8804
10942,Jamaica,2005,3.8017
10943,Jamaica,2006,4.2031
10944,Jamaica,2007,3.8831
10945,Jamaica,2008,3.875
10946,Jamaica,2009,2.8377
10947,Jamaica,2010,2.7317
10948,Jamaica,2011,2.9214
10949,Jamaica,2012,2.7841
10950,Jamaica,2013,2.9707
10951,Jamaica,2014,2.6772
11080,Japan,1990,9.3009
11081,Japan,1991,9.3628
11082,Japan,1992,9.4102
11083,Japan,1993,9.3259
11084,Japan,1994,9.7362
11085,Japan,1995,9.8098
11086,Japan,1996,9.8823
11087,Japan,1997,9.8097
11088,Japan,1998,9.4794
11089,Japan,1999,9.7514
11090,Japan,2000,9.9148
11091,Japan,2001,9.7857
11092,Japan,2002,10.0015
11093,Japan,2003,10.0538
11094,Japan,2004,10.0064
11095,Japan,2005,10.0554
11096,Japan,2006,9.8687
11097,Japan,2007,10.1416
11098,Japan,2008,9.5871
11099,Japan,2009,9.0484
11100,Japan,2010,9.4507
11101,Japan,2011,9.8434
11102,Japan,2012,10.1695
11103,Japan,2013,10.251
11104,Japan,2014,9.8599
11151,Jordan,1990,2.938
11152,Jordan,1991,2.6337
11153,Jordan,1992,3.0129
11154,Jordan,1993,2.8024
11155,Jordan,1994,3.0042
11156,Jordan,1995,2.8783
11157,Jordan,1996,2.9212
11158,Jordan,1997,2.9027
11159,Jordan,1998,2.8829
11160,Jordan,1999,2.8353
11161,Jordan,2000,2.9673
11162,Jordan,2001,2.9919
11163,Jordan,2002,3.088
11164,Jordan,2003,3.1251
11165,Jordan,2004,3.3459
11166,Jordan,2005,3.5446
11167,Jordan,2006,3.4259
11168,Jordan,2007,3.4269
11169,Jordan,2008,3.1599
11170,Jordan,2009,3.0953
11171,Jordan,2010,2.839
11172,Jordan,2011,2.7723
11173,Jordan,2012,2.9436
11174,Jordan,2013,2.7953
11175,Jordan,2014,2.9034
11320,Kazakhstan,1990,17.1791
11321,Kazakhstan,1991,16.5938
11322,Kazakhstan,1992,15.1669
11323,Kazakhstan,1993,13.5709
11324,Kazakhstan,1994,11.5875
11325,Kazakhstan,1995,11.2619
11326,Kazakhstan,1996,10.4876
11327,Kazakhstan,1997,10.0981
11328,Kazakhstan,1998,9.8854
11329,Kazakhstan,1999,8.321
11330,Kazakhstan,2000,9.9884
11331,Kazakhstan,2001,9.63
11332,Kazakhstan,2002,10.7529
11333,Kazakhstan,2003,11.8518
11334,Kazakhstan,2004,12.3637
11335,Kazakhstan,2005,13.1015
11336,Kazakhstan,2006,14.2194
11337,Kazakhstan,2007,14.4917
11338,Kazakhstan,2008,14.4161
11339,Kazakhstan,2009,13.907
11340,Kazakhstan,2010,15.3251
11341,Kazakhstan,2011,14.5331
11342,Kazakhstan,2012,14.6755
11343,Kazakhstan,2013,14.9023
11344,Kazakhstan,2014,16.1266
11391,Kenya,1990,0.2397
11392,Kenya,1991,0.192
11393,Kenya,1992,0.2133
11394,Kenya,1993,0.2378
11395,Kenya,1994,0.2383
11396,Kenya,1995,0.2667
11397,Kenya,1996,0.3202
11398,Kenya,1997,0.276
11399,Kenya,1998,0.3271
11400,Kenya,1999,0.3225
11401,Kenya,2000,0.3251
11402,Kenya,2001,0.2812
11403,Kenya,2002,0.2317
11404,Kenya,2003,0.1899
11405,Kenya,2004,0.2088
11406,Kenya,2005,0.2277
11407,Kenya,2006,0.248
11408,Kenya,2007,0.2465
11409,Kenya,2008,0.2491
11410,Kenya,2009,0.2926
11411,Kenya,2010,0.2794
11412,Kenya,2011,0.2994
11413,Kenya,2012,0.2703
11414,Kenya,2013,0.2805
11415,Kenya,2014,0.2949
11451,Kiribati,1990,0.3037
11452,Kiribati,1991,0.2983
11453,Kiribati,1992,0.343
11454,Kiribati,1993,0.3872
11455,Kiribati,1994,0.3823
11456,Kiribati,1995,0.3772
11457,Kiribati,1996,0.3715
11458,Kiribati,1997,0.3655
11459,Kiribati,1998,0.3594
11460,Kiribati,1999,0.3533
11461,Kiribati,2000,0.3907
11462,Kiribati,2001,0.3415
11463,Kiribati,2002,0.4616
11464,Kiribati,2003,0.4949
11465,Kiribati,2004,0.5263
11466,Kiribati,2005,0.635
11467,Kiribati,2006,0.6991
11468,Kiribati,2007,0.6073
11469,Kiribati,2008,0.6678
11470,Kiribati,2009,0.5445
11471,Kiribati,2010,0.5696
11472,Kiribati,2011,0.5248
11473,Kiribati,2012,0.4823
11474,Kiribati,2013,0.4755
11475,Kiribati,2014,0.5359
11524,Kuwait,1990,18.0433
11525,Kuwait,1991,7.3433
11526,Kuwait,1992,15.503
11527,Kuwait,1993,27.7159
11528,Kuwait,1994,33.2825
11529,Kuwait,1995,33.993
11530,Kuwait,1996,30.681
11531,Kuwait,1997,31.9664
11532,Kuwait,1998,28.1578
11533,Kuwait,1999,27.5781
11534,Kuwait,2000,26.1037
11535,Kuwait,2001,27.3314
11536,Kuwait,2002,27.1321
11537,Kuwait,2003,27.583
11538,Kuwait,2004,28.6794
11539,Kuwait,2005,31.3478
11540,Kuwait,2006,30.9183
11541,Kuwait,2007,29.902
11542,Kuwait,2008,30.9853
11543,Kuwait,2009,30.8237
11544,Kuwait,2010,29.8381
11545,Kuwait,2011,27.2289
11546,Kuwait,2012,29.8831
11547,Kuwait,2013,23.1694
11548,Kuwait,2014,20.4505
11693,Kyrgyzstan,1990,4.4293
11694,Kyrgyzstan,1991,3.6207
11695,Kyrgyzstan,1992,2.4877
11696,Kyrgyzstan,1993,1.8962
11697,Kyrgyzstan,1994,1.3603
11698,Kyrgyzstan,1995,0.9881
11699,Kyrgyzstan,1996,1.2235
11700,Kyrgyzstan,1997,1.1847
11701,Kyrgyzstan,1998,1.2356
11702,Kyrgyzstan,1999,0.9563
11703,Kyrgyzstan,2000,0.9353
11704,Kyrgyzstan,2001,0.7781
11705,Kyrgyzstan,2002,0.9859
11706,Kyrgyzstan,2003,1.0734
11707,Kyrgyzstan,2004,1.1526
11708,Kyrgyzstan,2005,1.0865
11709,Kyrgyzstan,2006,1.0575
11710,Kyrgyzstan,2007,1.2574
11711,Kyrgyzstan,2008,1.4362
11712,Kyrgyzstan,2009,1.2628
11713,Kyrgyzstan,2010,1.1644
11714,Kyrgyzstan,2011,1.3689
11715,Kyrgyzstan,2012,1.7786
11716,Kyrgyzstan,2013,1.6852
11717,Kyrgyzstan,2014,1.7273
11759,Laos,1990,0.1205
11760,Laos,1991,0.1247
11761,Laos,1992,0.1317
11762,Laos,1993,0.1315
11763,Laos,1994,0.1339
11764,Laos,1995,0.1384
11765,Laos,1996,0.1515
11766,Laos,1997,0.1569
11767,Laos,1998,0.1594
11768,Laos,1999,0.1616
11769,Laos,2000,0.1804
11770,Laos,2001,0.1964
11771,Laos,2002,0.2122
11772,Laos,2003,0.2189
11773,Laos,2004,0.2265
11774,Laos,2005,0.2325
11775,Laos,2006,0.3006
11776,Laos,2007,0.3087
11777,Laos,2008,0.3525
11778,Laos,2009,0.4338
11779,Laos,2010,0.4808
11780,Laos,2011,0.4994
11781,Laos,2012,0.5273
11782,Laos,2013,0.6514
11783,Laos,2014,0.6702
11928,Latvia,1990,7.3792
11929,Latvia,1991,6.7642
11930,Latvia,1992,5.4168
11931,Latvia,1993,4.616
11932,Latvia,1994,4.0769
11933,Latvia,1995,3.6412
11934,Latvia,1996,3.7161
11935,Latvia,1997,3.538
11936,Latvia,1998,3.4173
11937,Latvia,1999,3.2049
11938,Latvia,2000,2.9702
11939,Latvia,2001,3.1782
11940,Latvia,2002,3.2241
11941,Latvia,2003,3.3506
11942,Latvia,2004,3.3924
11943,Latvia,2005,3.4683
11944,Latvia,2006,3.7347
11945,Latvia,2007,3.9294
11946,Latvia,2008,3.7757
11947,Latvia,2009,3.4764
11948,Latvia,2010,4.0372
11949,Latvia,2011,3.7308
11950,Latvia,2012,3.6343
11951,Latvia,2013,3.6032
11952,Latvia,2014,3.5483
12017,Lebanon,1990,2.807
12018,Lebanon,1991,2.7775
12019,Lebanon,1992,3.1621
12020,Lebanon,1993,3.1899
12021,Lebanon,1994,3.2647
12022,Lebanon,1995,3.4732
12023,Lebanon,1996,3.532
12024,Lebanon,1997,4.1271
12025,Lebanon,1998,4.4095
12026,Lebanon,1999,4.3839
12027,Lebanon,2000,4.0248
12028,Lebanon,2001,4.1109
12029,Lebanon,2002,3.884
12030,Lebanon,2003,4.2223
12031,Lebanon,2004,3.766
12032,Lebanon,2005,3.5435
12033,Lebanon,2006,3.1078
12034,Lebanon,2007,2.8834
12035,Lebanon,2008,3.6556
12036,Lebanon,2009,4.3543
12037,Lebanon,2010,4.0372
12038,Lebanon,2011,3.8954
12039,Lebanon,2012,4.0328
12040,Lebanon,2013,3.7482
12041,Lebanon,2014,3.832
12048,Lesotho,1990,0.8645
12049,Lesotho,1991,0.8768
12050,Lesotho,1992,0.8902
12051,Lesotho,1993,0.8968
12052,Lesotho,1994,0.8996
12053,Lesotho,1995,0.8993
12054,Lesotho,1996,0.8979
12055,Lesotho,1997,0.8992
12056,Lesotho,1998,0.9025
12057,Lesotho,1999,0.9034
12058,Lesotho,2000,0.9102
12059,Lesotho,2001,0.9215
12060,Lesotho,2002,0.9386
12061,Lesotho,2003,0.9567
12062,Lesotho,2004,0.9882
12063,Lesotho,2005,1.0077
12064,Lesotho,2006,1.0237
12065,Lesotho,2007,1.0437
12066,Lesotho,2008,1.0694
12067,Lesotho,2009,1.1139
12068,Lesotho,2010,1.1402
12069,Lesotho,2011,1.5287
12070,Lesotho,2012,1.5347
12071,Lesotho,2013,1.1506
12072,Lesotho,2014,1.2103
12119,Liberia,1990,0.225
12120,Liberia,1991,0.1818
12121,Liberia,1992,0.1938
12122,Liberia,1993,0.2148
12123,Liberia,1994,0.2127
12124,Liberia,1995,0.2071
12125,Liberia,1996,0.2012
12126,Liberia,1997,0.195
12127,Liberia,1998,0.1923
12128,Liberia,1999,0.1448
12129,Liberia,2000,0.1477
12130,Liberia,2001,0.1512
12131,Liberia,2002,0.144
12132,Liberia,2003,0.1521
12133,Liberia,2004,0.1743
12134,Liberia,2005,0.2033
12135,Liberia,2006,0.2021
12136,Liberia,2007,0.1816
12137,Liberia,2008,0.1481
12138,Liberia,2009,0.1264
12139,Liberia,2010,0.1954
12140,Liberia,2011,0.212
12141,Liberia,2012,0.2328
12142,Liberia,2013,0.2067
12143,Liberia,2014,0.2733
12190,Libya,1990,8.23
12191,Libya,1991,9.3789
12192,Libya,1992,7.9607
12193,Libya,1993,8.1403
12194,Libya,1994,9.0121
12195,Libya,1995,9.2325
12196,Libya,1996,8.8389
12197,Libya,1997,8.8914
12198,Libya,1998,8.8146
12199,Libya,1999,8.5397
12200,Libya,2000,8.8682
12201,Libya,2001,8.9033
12202,Libya,2002,8.7119
12203,Libya,2003,8.8023
12204,Libya,2004,8.8665
12205,Libya,2005,9.828
12206,Libya,2006,9.0465
12207,Libya,2007,8.3647
12208,Libya,2008,8.8452
12209,Libya,2009,8.6602
12210,Libya,2010,9.7864
12211,Libya,2011,7.8772
12212,Libya,2012,8.2165
12213,Libya,2013,6.6316
12214,Libya,2014,11.2213
12221,Liechtenstein,1990,6.911
12222,Liechtenstein,1991,7.0742
12223,Liechtenstein,1992,7.0028
12224,Liechtenstein,1993,7.1708
12225,Liechtenstein,1994,6.6122
12226,Liechtenstein,1995,6.6118
12227,Liechtenstein,1996,6.5688
12228,Liechtenstein,1997,6.8604
12229,Liechtenstein,1998,7.0957
12230,Liechtenstein,1999,6.9145
12231,Liechtenstein,2000,6.5347
12232,Liechtenstein,2001,6.3995
12233,Liechtenstein,2002,6.4928
12234,Liechtenstein,2003,6.7113
12235,Liechtenstein,2004,6.6593
12236,Liechtenstein,2005,6.5946
12237,Liechtenstein,2006,6.6069
12238,Liechtenstein,2007,5.7
12239,Liechtenstein,2008,6.1878
12240,Liechtenstein,2009,5.7479
12241,Liechtenstein,2010,5.3001
12242,Liechtenstein,2011,4.8689
12243,Liechtenstein,2012,5.06
12244,Liechtenstein,2013,5.211
12245,Liechtenstein,2014,4.3305
12390,Lithuania,1990,9.6773
12391,Lithuania,1991,10.2368
12392,Lithuania,1992,5.7486
12393,Lithuania,1993,4.4553
12394,Lithuania,1994,4.3301
12395,Lithuania,1995,4.1613
12396,Lithuania,1996,4.3769
12397,Lithuania,1997,4.2449
12398,Lithuania,1998,4.5091
12399,Lithuania,1999,3.8204
12400,Lithuania,2000,3.3915
12401,Lithuania,2001,3.6351
12402,Lithuania,2002,3.6865
12403,Lithuania,2003,3.7174
12404,Lithuania,2004,3.9298
12405,Lithuania,2005,4.2214
12406,Lithuania,2006,4.3696
12407,Lithuania,2007,4.8555
12408,Lithuania,2008,4.7318
12409,Lithuania,2009,4.1178
12410,Lithuania,2010,4.4641
12411,Lithuania,2011,4.6354
12412,Lithuania,2012,4.7102
12413,Lithuania,2013,4.4384
12414,Lithuania,2014,4.4108
12466,Luxembourg,1990,30.969
12467,Luxembourg,1991,32.2064
12468,Luxembourg,1992,31.1952
12469,Luxembourg,1993,31.135
12470,Luxembourg,1994,28.6815
12471,Luxembourg,1995,22.4227
12472,Luxembourg,1996,22.2262
12473,Luxembourg,1997,20.3676
12474,Luxembourg,1998,18.0259
12475,Luxembourg,1999,18.8466
12476,Luxembourg,2000,19.972
12477,Luxembourg,2001,20.9167
12478,Luxembourg,2002,22.4994
12479,Luxembourg,2003,23.3814
12480,Luxembourg,2004,26.1805
12481,Luxembourg,2005,26.3996
12482,Luxembourg,2006,25.6002
12483,Luxembourg,2007,23.8294
12484,Luxembourg,2008,23.04
12485,Luxembourg,2009,21.4251
12486,Luxembourg,2010,22.0663
12487,Luxembourg,2011,21.379
12488,Luxembourg,2012,20.4692
12489,Luxembourg,2013,19.0222
12490,Luxembourg,2014,17.7382
12533,Macao,1990,3.0052
12534,Macao,1991,3.0877
12535,Macao,1992,2.9833
12536,Macao,1993,3.187
12537,Macao,1994,3.3652
12538,Macao,1995,3.1934
12539,Macao,1996,3.5767
12540,Macao,1997,3.7064
12541,Macao,1998,3.8016
12542,Macao,1999,3.6256
12543,Macao,2000,3.8116
12544,Macao,2001,3.8487
12545,Macao,2002,3.3798
12546,Macao,2003,3.3283
12547,Macao,2004,3.636
12548,Macao,2005,3.7864
12549,Macao,2006,3.2796
12550,Macao,2007,2.7017
12551,Macao,2008,2.1974
12552,Macao,2009,3.5916
12553,Macao,2010,2.2942
12554,Macao,2011,2.6438
12555,Macao,2012,2.2885
12556,Macao,2013,2.0848
12557,Macao,2014,2.5552
12611,Madagascar,1990,0.0802
12612,Madagascar,1991,0.0846
12613,Madagascar,1992,0.0797
12614,Madagascar,1993,0.0794
12615,Madagascar,1994,0.0955
12616,Madagascar,1995,0.0956
12617,Madagascar,1996,0.0964
12618,Madagascar,1997,0.1131
12619,Madagascar,1998,0.1155
12620,Madagascar,1999,0.1189
12621,Madagascar,2000,0.1184
12622,Madagascar,2001,0.1067
12623,Madagascar,2002,0.0735
12624,Madagascar,2003,0.0973
12625,Madagascar,2004,0.1005
12626,Madagascar,2005,0.0942
12627,Madagascar,2006,0.0883
12628,Madagascar,2007,0.0887
12629,Madagascar,2008,0.089
12630,Madagascar,2009,0.083
12631,Madagascar,2010,0.0885
12632,Madagascar,2011,0.1095
12633,Madagascar,2012,0.123
12634,Madagascar,2013,0.14
12635,Madagascar,2014,0.134
12682,Malawi,1990,0.0787
12683,Malawi,1991,0.0819
12684,Malawi,1992,0.0811
12685,Malawi,1993,0.0906
12686,Malawi,1994,0.0927
12687,Malawi,1995,0.0921
12688,Malawi,1996,0.0903
12689,Malawi,1997,0.0923
12690,Malawi,1998,0.0875
12691,Malawi,1999,0.085
12692,Malawi,2000,0.0776
12693,Malawi,2001,0.0692
12694,Malawi,2002,0.0722
12695,Malawi,2003,0.0753
12696,Malawi,2004,0.0742
12697,Malawi,2005,0.0717
12698,Malawi,2006,0.0707
12699,Malawi,2007,0.0727
12700,Malawi,2008,0.0792
12701,Malawi,2009,0.0774
12702,Malawi,2010,0.0705
12703,Malawi,2011,0.0762
12704,Malawi,2012,0.0735
12705,Malawi,2013,0.0734
12706,Malawi,2014,0.0627
12812,Malaysia,1990,3.01
12813,Malaysia,1991,3.5521
12814,Malaysia,1992,3.8395
12815,Malaysia,1993,4.4506
12816,Malaysia,1994,4.5367
12817,Malaysia,1995,5.5611
12818,Malaysia,1996,5.3975
12819,Malaysia,1997,5.6618
12820,Malaysia,1998,5.1657
12821,Malaysia,1999,4.7787
12822,Malaysia,2000,5.4411
12823,Malaysia,2001,5.6513
12824,Malaysia,2002,5.5815
12825,Malaysia,2003,6.3372
12826,Malaysia,2004,6.7923
12827,Malaysia,2005,7.0583
12828,Malaysia,2006,6.8234
12829,Malaysia,2007,6.8283
12830,Malaysia,2008,7.4161
12831,Malaysia,2009,7.2368
12832,Malaysia,2010,7.6551
12833,Malaysia,2011,7.5737
12834,Malaysia,2012,7.4037
12835,Malaysia,2013,8.2286
12836,Malaysia,2014,8.1975
12862,Maldives,1990,0.7717
12863,Maldives,1991,0.6698
12864,Maldives,1992,0.977
12865,Maldives,1993,0.8156
12866,Maldives,1994,0.7959
12867,Maldives,1995,0.9804
12868,Maldives,1996,1.1168
12869,Maldives,1997,1.2499
12870,Maldives,1998,1.1192
12871,Maldives,1999,1.5405
12872,Maldives,2000,1.613
12873,Maldives,2001,1.6125
12874,Maldives,2002,2.0177
12875,Maldives,2003,1.6705
12876,Maldives,2004,2.1424
12877,Maldives,2005,1.8801
12878,Maldives,2006,2.3159
12879,Maldives,2007,2.3285
12880,Maldives,2008,2.4537
12881,Maldives,2009,2.4987
12882,Maldives,2010,2.5547
12883,Maldives,2011,2.5904
12884,Maldives,2012,2.7948
12885,Maldives,2013,2.6273
12886,Maldives,2014,3.0237
12924,Mali,1990,0.05
12925,Mali,1991,0.0493
12926,Mali,1992,0.0523
12927,Mali,1993,0.0553
12928,Mali,1994,0.0587
12929,Mali,1995,0.0621
12930,Mali,1996,0.0657
12931,Mali,1997,0.072
12932,Mali,1998,0.0902
12933,Mali,1999,0.0912
12934,Mali,2000,0.0974
12935,Mali,2001,0.103
12936,Mali,2002,0.1041
12937,Mali,2003,0.104
12938,Mali,2004,0.1137
12939,Mali,2005,0.1139
12940,Mali,2006,0.1163
12941,Mali,2007,0.131
12942,Mali,2008,0.1386
12943,Mali,2009,0.1294
12944,Mali,2010,0.1388
12945,Mali,2011,0.1469
12946,Mali,2012,0.1525
12947,Mali,2013,0.1668
12948,Mali,2014,0.183
12995,Malta,1990,6.6529
12996,Malta,1991,6.1793
12997,Malta,1992,6.2924
12998,Malta,1993,7.7975
12999,Malta,1994,7.143
13000,Malta,1995,6.5278
13001,Malta,1996,6.7808
13002,Malta,1997,6.7391
13003,Malta,1998,6.5718
13004,Malta,1999,6.7266
13005,Malta,2000,6.4665
13006,Malta,2001,6.7247
13007,Malta,2002,6.7904
13008,Malta,2003,7.4323
13009,Malta,2004,7.0662
13010,Malta,2005,6.5592
13011,Malta,2006,6.561
13012,Malta,2007,6.7142
13013,Malta,2008,6.7086
13014,Malta,2009,6.1536
13015,Malta,2010,6.2269
13016,Malta,2011,6.1688
13017,Malta,2012,6.5444
13018,Malta,2013,5.7358
13019,Malta,2014,5.6914
13026,Marshall Islands,1992,1.5626
13027,Marshall Islands,1993,1.6913
13028,Marshall Islands,1994,1.6783
13029,Marshall Islands,1995,1.7429
13030,Marshall Islands,1996,1.7405
13031,Marshall Islands,1997,1.7429
13032,Marshall Islands,1998,1.819
13033,Marshall Islands,1999,1.7441
13034,Marshall Islands,2000,1.9492
13035,Marshall Islands,2001,1.9955
13036,Marshall Islands,2002,2.099
13037,Marshall Islands,2003,1.9874
13038,Marshall Islands,2004,2.1523
13039,Marshall Islands,2005,2.0556
13040,Marshall Islands,2006,2.1682
13041,Marshall Islands,2007,2.2227
13042,Marshall Islands,2008,2.2832
13043,Marshall Islands,2009,2.3448
13044,Marshall Islands,2010,2.4054
13045,Marshall Islands,2011,2.4632
13046,Marshall Islands,2012,2.3905
13047,Marshall Islands,2013,2.4455
13048,Marshall Islands,2014,2.4989
13095,Martinique,1990,4.7192
13096,Martinique,1991,4.3592
13097,Martinique,1992,4.7783
13098,Martinique,1993,5.1128
13099,Martinique,1994,5.4582
13100,Martinique,1995,5.4819
13101,Martinique,1996,5.3809
13102,Martinique,1997,5.2527
13103,Martinique,1998,4.6385
13104,Martinique,1999,4.9489
13105,Martinique,2000,5.0732
13106,Martinique,2001,5.1355
13107,Martinique,2002,5.1666
13108,Martinique,2003,5.5273
13109,Martinique,2004,5.8238
13110,Martinique,2005,6.1456
13111,Martinique,2006,5.9775
13112,Martinique,2007,5.3935
13113,Martinique,2008,5.4293
13114,Martinique,2009,5.7942
13115,Martinique,2010,5.8184
13116,Martinique,2011,5.8766
13117,Martinique,2012,5.8646
13118,Martinique,2013,5.8043
13119,Martinique,2014,5.8479
13157,Mauritania,1990,0.4196
13158,Mauritania,1991,0.4159
13159,Mauritania,1992,0.4224
13160,Mauritania,1993,0.4216
13161,Mauritania,1994,0.424
13162,Mauritania,1995,0.4387
13163,Mauritania,1996,0.4478
13164,Mauritania,1997,0.4426
13165,Mauritania,1998,0.4286
13166,Mauritania,1999,0.4277
13167,Mauritania,2000,0.4235
13168,Mauritania,2001,0.4339
13169,Mauritania,2002,0.4497
13170,Mauritania,2003,0.4514
13171,Mauritania,2004,0.4712
13172,Mauritania,2005,0.4749
13173,Mauritania,2006,0.4568
13174,Mauritania,2007,0.5114
13175,Mauritania,2008,0.538
13176,Mauritania,2009,0.5777
13177,Mauritania,2010,0.561
13178,Mauritania,2011,0.5865
13179,Mauritania,2012,0.6287
13180,Mauritania,2013,0.5356
13181,Mauritania,2014,0.6357
13228,Mauritius,1990,1.3846
13229,Mauritius,1991,1.4232
13230,Mauritius,1992,1.5766
13231,Mauritius,1993,1.6142
13232,Mauritius,1994,1.4569
13233,Mauritius,1995,1.6199
13234,Mauritius,1996,1.7069
13235,Mauritius,1997,1.7302
13236,Mauritius,1998,1.8614
13237,Mauritius,1999,2.0633
13238,Mauritius,2000,2.2692
13239,Mauritius,2001,2.3968
13240,Mauritius,2002,2.3994
13241,Mauritius,2003,2.5306
13242,Mauritius,2004,2.5408
13243,Mauritius,2005,2.6955
13244,Mauritius,2006,2.9537
13245,Mauritius,2007,2.9873
13246,Mauritius,2008,3.0394
13247,Mauritius,2009,2.9807
13248,Mauritius,2010,3.1357
13249,Mauritius,2011,3.1308
13250,Mauritius,2012,3.1627
13251,Mauritius,2013,3.2395
13252,Mauritius,2014,3.3453
13259,Mayotte,1990,0.6965
13260,Mayotte,1991,0.7458
13261,Mayotte,1992,0.7572
13262,Mayotte,1993,0.8062
13263,Mayotte,1994,0.835
13264,Mayotte,1995,0.8797
13265,Mayotte,1996,0.9037
13266,Mayotte,1997,0.9084
13267,Mayotte,1998,0.865
13268,Mayotte,1999,1.0193
13269,Mayotte,2000,1.0763
13270,Mayotte,2001,1.0943
13271,Mayotte,2002,1.1534
13272,Mayotte,2003,1.1417
13273,Mayotte,2004,1.2101
13274,Mayotte,2005,1.2608
13275,Mayotte,2006,1.3219
13276,Mayotte,2007,1.3414
13277,Mayotte,2008,1.471
13278,Mayotte,2009,1.4486
13279,Mayotte,2010,1.4316
13280,Mayotte,2011,1.3942
13281,Mayotte,2012,1.3402
13282,Mayotte,2013,1.2775
13283,Mayotte,2014,1.2413
13389,Mexico,1990,3.7769
13390,Mexico,1991,3.8606
13391,Mexico,1992,3.8218
13392,Mexico,1993,3.8146
13393,Mexico,1994,3.8991
13394,Mexico,1995,3.6176
13395,Mexico,1996,3.712
13396,Mexico,1997,3.8964
13397,Mexico,1998,4.043
13398,Mexico,1999,4.0059
13399,Mexico,2000,4.0047
13400,Mexico,2001,4.0948
13401,Mexico,2002,4.0514
13402,Mexico,2003,4.2467
13403,Mexico,2004,4.199
13404,Mexico,2005,4.3771
13405,Mexico,2006,4.4307
13406,Mexico,2007,4.3948
13407,Mexico,2008,4.4487
13408,Mexico,2009,4.2316
13409,Mexico,2010,4.065
13410,Mexico,2011,4.1848
13411,Mexico,2012,4.232
13412,Mexico,2013,4.1247
13413,Mexico,2014,3.9976
13558,Moldova,1990,8.3916
