,Entity,Year,CO2 Emissions
14510,Myanmar,2001,8681456
14511,Myanmar,2002,9153973
14512,Myanmar,2003,9779282
14513,Myanmar,2004,12370096
14514,Myanmar,2005,11528577
14515,Myanmar,2006,12779149
14516,Myanmar,2007,12794267
14517,Myanmar,2008,9722312
14518,Myanmar,2009,10155758
14519,Myanmar,2010,13082723
14520,Myanmar,2011,15068344
14521,Myanmar,2012,11892871
14522,Myanmar,2013,12937500
14523,Myanmar,2014,16169847
14530,Namibia,1991,1055232
14531,Namibia,1992,1150496
14532,Namibia,1993,1388656
14533,Namibia,1994,1571856
14534,Namibia,1995,1619488
14535,Namibia,1996,1722080
14536,Namibia,1997,1769712
14537,Namibia,1998,1817344
14538,Namibia,1999,1663456
14539,Namibia,2000,1604832
14540,Namibia,2001,2011536
14541,Namibia,2002,1788032
14542,Namibia,2003,1883296
14543,Namibia,2004,1971232
14544,Namibia,2005,2311984
14545,Namibia,2006,2337632
14546,Namibia,2007,2359616
14547,Namibia,2008,3334240
14548,Namibia,2009,3055776
14549,Namibia,2010,3085088
14550,Namibia,2011,2782096
14551,Namibia,2012,3355055
14552,Namibia,2013,2567728
14553,Namibia,2014,3677997
14586,Nauru,1990,124576
14587,Nauru,1991,124576
14588,Nauru,1992,120912
14589,Nauru,1993,113584
14590,Nauru,1994,109920
14591,Nauru,1995,106256
14592,Nauru,1996,102592
14593,Nauru,1997,102592
14594,Nauru,1998,98928
14595,Nauru,1999,91600
14596,Nauru,2000,84272
14597,Nauru,2001,80608
14598,Nauru,2002,76944
14599,Nauru,2003,65952
14600,Nauru,2004,65952
14601,Nauru,2005,62288
14602,Nauru,2006,43968
14603,Nauru,2007,43968
14604,Nauru,2008,43968
14605,Nauru,2009,40304
14606,Nauru,2010,43968
14607,Nauru,2011,40304
14608,Nauru,2012,43968
14609,Nauru,2013,47632
14610,Nauru,2014,51296
14657,Nepal,1990,721436
14658,Nepal,1991,1026311
14659,Nepal,1992,1232929
14660,Nepal,1993,1397333
14661,Nepal,1994,1619432
14662,Nepal,1995,2308915
14663,Nepal,1996,2352779
14664,Nepal,1997,2641111
14665,Nepal,1998,2223327
14666,Nepal,1999,3191083
14667,Nepal,2000,3037431
14668,Nepal,2001,3236078
14669,Nepal,2002,2596383
14670,Nepal,2003,2810383
14671,Nepal,2004,2582410
14672,Nepal,2005,2986772
14673,Nepal,2006,2456469
14674,Nepal,2007,2570341
14675,Nepal,2008,3351788
14676,Nepal,2009,4129352
14677,Nepal,2010,4824304
14678,Nepal,2011,5220429
14679,Nepal,2012,5470253
14680,Nepal,2013,6217840
14681,Nepal,2014,7591334
14832,Netherlands,1990,161806917
14833,Netherlands,1991,170227322
14834,Netherlands,1992,170015192
14835,Netherlands,1993,170206051
14836,Netherlands,1994,170787871
14837,Netherlands,1995,172300370
14838,Netherlands,1996,181452864
14839,Netherlands,1997,174493997
14840,Netherlands,1998,175462952
14841,Netherlands,1999,169936664
14842,Netherlands,2000,171085017
14843,Netherlands,2001,176210616
14844,Netherlands,2002,175571321
14845,Netherlands,2003,179009426
14846,Netherlands,2004,180896327
14847,Netherlands,2005,176922450
14848,Netherlands,2006,172098275
14849,Netherlands,2007,171881079
14850,Netherlands,2008,174861967
14851,Netherlands,2009,169538599
14852,Netherlands,2010,181537586
14853,Netherlands,2011,168271312
14854,Netherlands,2012,164700439
14855,Netherlands,2013,164684571
14856,Netherlands,2014,157663217
14903,New Caledonia,1990,1576355
14904,New Caledonia,1991,1758618
14905,New Caledonia,1992,1575469
14906,New Caledonia,1993,1828244
14907,New Caledonia,1994,1971181
14908,New Caledonia,1995,2063132
14909,New Caledonia,1996,2183915
14910,New Caledonia,1997,1817470
14911,New Caledonia,1998,1810016
14912,New Caledonia,1999,2055504
14913,New Caledonia,2000,2220454
14914,New Caledonia,2001,1876642
14915,New Caledonia,2002,2392238
14916,New Caledonia,2003,2725557
14917,New Caledonia,2004,2514913
14918,New Caledonia,2005,2809699
14919,New Caledonia,2006,2706642
14920,New Caledonia,2007,2926788
14921,New Caledonia,2008,2848035
14922,New Caledonia,2009,2932650
14923,New Caledonia,2010,3556595
14924,New Caledonia,2011,3539688
14925,New Caledonia,2012,3637863
14926,New Caledonia,2013,3848731
14927,New Caledonia,2014,4873267
15046,New Zealand,1990,25649309
15047,New Zealand,1991,26332770
15048,New Zealand,1992,28274938
15049,New Zealand,1993,27862725
15050,New Zealand,1994,28027524
15051,New Zealand,1995,28148848
15052,New Zealand,1996,29377311
15053,New Zealand,1997,31326236
15054,New Zealand,1998,29930578
15055,New Zealand,1999,31537744
15056,New Zealand,2000,32339419
15057,New Zealand,2001,34490005
15058,New Zealand,2002,34659519
15059,New Zealand,2003,36300950
15060,New Zealand,2004,35953304
15061,New Zealand,2005,37553454
15062,New Zealand,2006,37543425
15063,New Zealand,2007,36657303
15064,New Zealand,2008,37713283
15065,New Zealand,2009,34882460
15066,New Zealand,2010,35031266
15067,New Zealand,2011,34497004
15068,New Zealand,2012,36137911
15069,New Zealand,2013,35304681
15070,New Zealand,2014,35531369
15124,Nicaragua,1990,2043946
15125,Nicaragua,1991,1986324
15126,Nicaragua,1992,2372617
15127,Nicaragua,1993,2282398
15128,Nicaragua,1994,2517961
15129,Nicaragua,1995,2755058
15130,Nicaragua,1996,2847245
15131,Nicaragua,1997,3114466
15132,Nicaragua,1998,3392724
15133,Nicaragua,1999,3597173
15134,Nicaragua,2000,3721323
15135,Nicaragua,2001,3921750
15136,Nicaragua,2002,3989804
15137,Nicaragua,2003,4335245
15138,Nicaragua,2004,4377836
15139,Nicaragua,2005,4270109
15140,Nicaragua,2006,4418076
15141,Nicaragua,2007,4550682
15142,Nicaragua,2008,4365500
15143,Nicaragua,2009,4445091
15144,Nicaragua,2010,4467845
15145,Nicaragua,2011,4805903
15146,Nicaragua,2012,4546103
15147,Nicaragua,2013,4616400
15148,Nicaragua,2014,4756114
15187,Niger,1990,601779
15188,Niger,1991,568790
15189,Niger,1992,528493
15190,Niger,1993,601843
15191,Niger,1994,579753
15192,Niger,1995,561917
15193,Niger,1996,642005
15194,Niger,1997,646057
15195,Niger,1998,697411
15196,Niger,1999,682581
15197,Niger,2000,693915
15198,Niger,2001,652799
15199,Niger,2002,695719
15200,Niger,2003,754479
15201,Niger,2004,809246
15202,Niger,2005,708628
15203,Niger,2006,687524
15204,Niger,2007,715992
15205,Niger,2008,801972
15206,Niger,2009,961487
15207,Niger,2010,1170164
15208,Niger,2011,1322299
15209,Niger,2012,1754420
15210,Niger,2013,1890920
15211,Niger,2014,2074633
15293,Nigeria,1990,38857279
15294,Nigeria,1991,41929195
15295,Nigeria,1992,46265317
15296,Nigeria,1993,44814164
15297,Nigeria,1994,34934724
15298,Nigeria,1995,33416744
15299,Nigeria,1996,36788593
15300,Nigeria,1997,41008773
15301,Nigeria,1998,37745961
15302,Nigeria,1999,39586895
15303,Nigeria,2000,78823114
15304,Nigeria,2001,86718724
15305,Nigeria,2002,94303640
15306,Nigeria,2003,100008039
15307,Nigeria,2004,98685312
15308,Nigeria,2005,105757809
15309,Nigeria,2006,97808933
15310,Nigeria,2007,94269806
15311,Nigeria,2008,94772175
15312,Nigeria,2009,74885064
15313,Nigeria,2010,112314215
15314,Nigeria,2011,129568735
15315,Nigeria,2012,116330752
15316,Nigeria,2013,122098213
15317,Nigeria,2014,127822805
15344,Niue,1990,7328
15345,Niue,1991,7328
15346,Niue,1992,7328
15347,Niue,1993,7328
15348,Niue,1994,7328
15349,Niue,1995,7328
15350,Niue,1996,7328
15351,Niue,1997,7328
15352,Niue,1998,7328
15353,Niue,1999,7328
15354,Niue,2000,7328
15355,Niue,2001,7328
15356,Niue,2002,7328
15357,Niue,2003,3664
15358,Niue,2004,3664
15359,Niue,2005,3664
15360,Niue,2006,3664
15361,Niue,2007,3664
15362,Niue,2008,7328
15363,Niue,2009,3664
15364,Niue,2010,3664
15365,Niue,2011,7328
15366,Niue,2012,7328
15367,Niue,2013,7328
15368,Niue,2014,10992
15580,North America,1990,5984512141
15581,North America,1991,5932717441
15582,North America,1992,6057230391
15583,North America,1993,6163882533
15584,North America,1994,6288259639
15585,North America,1995,6350638338
15586,North America,1996,6576288267
15587,North America,1997,6695065330
15588,North America,1998,6765937652
15589,North America,1999,6861781942
15590,North America,2000,7107691709
15591,North America,2001,7014631472
15592,North America,2002,7068126101
15593,North America,2003,7183859119
15594,North America,2004,7282769072
15595,North America,2005,7330252917
15596,North America,2006,7265229406
15597,North America,2007,7376088584
15598,North America,2008,7158261808
15599,North America,2009,6670754218
15600,North America,2010,6875767079
15601,North America,2011,6771607912
15602,North America,2012,6580282771
15603,North America,2013,6714923529
15604,North America,2014,6753942686
15816,North America (excl. USA),1990,871057466
15817,North America (excl. USA),1991,874786501
15818,North America (excl. USA),1992,889749544
15819,North America (excl. USA),1993,896539473
15820,North America (excl. USA),1994,929435591
15821,North America (excl. USA),1995,929135873
15822,North America (excl. USA),1996,965706678
15823,North America (excl. USA),1997,1008600335
15824,North America (excl. USA),1998,1034888057
15825,North America (excl. USA),1999,1057113023
15826,North America (excl. USA),2000,1097183356
15827,North America (excl. USA),2001,1109749877
15828,North America (excl. USA),2002,1121355535
15829,North America (excl. USA),2003,1172021624
15830,North America (excl. USA),2004,1168762192
15831,North America (excl. USA),2005,1195731444
15832,North America (excl. USA),2006,1213561360
15833,North America (excl. USA),2007,1245084426
15834,North America (excl. USA),2008,1244184042
15835,North America (excl. USA),2009,1192544532
15836,North America (excl. USA),2010,1199980644
15837,North America (excl. USA),2011,1231434434
15838,North America (excl. USA),2012,1241584427
15839,North America (excl. USA),2013,1240666759
15840,North America (excl. USA),2014,1231135484
15928,North Korea,1990,122400325
15929,North Korea,1991,117227150
15930,North Korea,1992,102962955
15931,North Korea,1993,94868887
15932,North Korea,1994,86719860
15933,North Korea,1995,81260564
15934,North Korea,1996,71638252
15935,North Korea,1997,65158403
15936,North Korea,1998,58769493
15937,North Korea,1999,64099575
15938,North Korea,2000,69164938
15939,North Korea,2001,71664474
15940,North Korea,2002,68641603
15941,North Korea,2003,70138024
15942,North Korea,2004,71721172
15943,North Korea,2005,74919525
15944,North Korea,2006,76172160
15945,North Korea,2007,63478435
15946,North Korea,2008,70329490
15947,North Korea,2009,53566587
15948,North Korea,2010,50022807
15949,North Korea,2011,36185883
15950,North Korea,2012,37565141
15951,North Korea,2013,27013627
15952,North Korea,2014,30545472
16053,North Macedonia,1990,14184423
16054,North Macedonia,1991,10035016
16055,North Macedonia,1992,10984672
16056,North Macedonia,1993,10123632
16057,North Macedonia,1994,10534000
16058,North Macedonia,1995,10636592
16059,North Macedonia,1996,11684496
16060,North Macedonia,1997,10577968
16061,North Macedonia,1998,12571184
16062,North Macedonia,1999,11666176
16063,North Macedonia,2000,11995936
16064,North Macedonia,2001,11926320
16065,North Macedonia,2002,10867424
16066,North Macedonia,2003,11226496
16067,North Macedonia,2004,11105584
16068,North Macedonia,2005,11178864
16069,North Macedonia,2006,10834448
16070,North Macedonia,2007,9383504
16071,North Macedonia,2008,9295568
16072,North Macedonia,2009,8592080
16073,North Macedonia,2010,8500480
16074,North Macedonia,2011,9196640
16075,North Macedonia,2012,8734976
16076,North Macedonia,2013,7771344
16077,North Macedonia,2014,7459904
16242,Norway,1990,35098000
16243,Norway,1991,33540000
16244,Norway,1992,34468000
16245,Norway,1993,36008000
16246,Norway,1994,37914000
16247,Norway,1995,38522000
16248,Norway,1996,41594000
16249,Norway,1997,41756000
16250,Norway,1998,41885000
16251,Norway,1999,42646000
16252,Norway,2000,42171000
16253,Norway,2001,43537000
16254,Norway,2002,42623000
16255,Norway,2003,44012000
16256,Norway,2004,44357000
16257,Norway,2005,43382000
16258,Norway,2006,43972000
16259,Norway,2007,45714000
16260,Norway,2008,44837000
16261,Norway,2009,43268000
16262,Norway,2010,45697000
16263,Norway,2011,44817000
16264,Norway,2012,44342000
16265,Norway,2013,44639000
16266,Norway,2014,45078000
16403,Oceania,1990,310806408
16404,Oceania,1991,314080448
16405,Oceania,1992,320397135
16406,Oceania,1993,325283538
16407,Oceania,1994,334356681
16408,Oceania,1995,342430080
16409,Oceania,1996,352294936
16410,Oceania,1997,365059140
16411,Oceania,1998,375522818
16412,Oceania,1999,384920358
16413,Oceania,2000,391481208
16414,Oceania,2001,402802578
16415,Oceania,2002,410291240
16416,Oceania,2003,419067367
16417,Oceania,2004,432906800
16418,Oceania,2005,435363789
16419,Oceania,2006,444998224
16420,Oceania,2007,450773068
16421,Oceania,2008,457879112
16422,Oceania,2009,447030377
16423,Oceania,2010,451057233
16424,Oceania,2011,451765877
16425,Oceania,2012,450529677
16426,Oceania,2013,440882723
16427,Oceania,2014,449080653
16460,Oman,1990,11222441
16461,Oman,1991,11594826
16462,Oman,1992,11892658
16463,Oman,1993,13224754
16464,Oman,1994,15054073
16465,Oman,1995,15719100
16466,Oman,1996,14883763
16467,Oman,1997,15247872
16468,Oman,1998,16300798
16469,Oman,1999,20556572
16470,Oman,2000,21535572
16471,Oman,2001,20106774
16472,Oman,2002,25234870
16473,Oman,2003,32027533
16474,Oman,2004,27592451
16475,Oman,2005,29467403
16476,Oman,2006,39046693
16477,Oman,2007,43969601
16478,Oman,2008,42110056
16479,Oman,2009,40653914
16480,Oman,2010,46915050
16481,Oman,2011,53475839
16482,Oman,2012,58968114
16483,Oman,2013,61277989
16484,Oman,2014,60676369
16535,Pakistan,1990,67827369
16536,Pakistan,1991,67477105
16537,Pakistan,1992,72014921
16538,Pakistan,1993,77175721
16539,Pakistan,1994,84018296
16540,Pakistan,1995,83614359
16541,Pakistan,1996,93538964
16542,Pakistan,1997,93788159
16543,Pakistan,1998,96740735
16544,Pakistan,1999,99389325
16545,Pakistan,2000,105419768
16546,Pakistan,2001,107126423
16547,Pakistan,2002,112903875
16548,Pakistan,2003,117490988
16549,Pakistan,2004,129959785
16550,Pakistan,2005,134756587
16551,Pakistan,2006,143726406
16552,Pakistan,2007,155845590
16553,Pakistan,2008,155356299
16554,Pakistan,2009,155220768
16555,Pakistan,2010,154145307
16556,Pakistan,2011,154659589
16557,Pakistan,2012,153876181
16558,Pakistan,2013,150450706
16559,Pakistan,2014,156243128
16601,Palau,1990,234496
16602,Palau,1991,234496
16603,Palau,1992,197856
16604,Palau,1993,197856
16605,Palau,1994,197856
16606,Palau,1995,197856
16607,Palau,1996,197856
16608,Palau,1997,197856
16609,Palau,1998,197856
16610,Palau,1999,197856
16611,Palau,2000,208848
16612,Palau,2001,216176
16613,Palau,2002,212512
16614,Palau,2003,212512
16615,Palau,2004,216176
16616,Palau,2005,219840
16617,Palau,2006,227168
16618,Palau,2007,252816
16619,Palau,2008,205184
16620,Palau,2009,197856
16621,Palau,2010,208848
16622,Palau,2011,216176
16623,Palau,2012,223504
16624,Palau,2013,227168
16625,Palau,2014,219840
16632,Palestine,1990,861040
16633,Palestine,1991,883024
16634,Palestine,1992,916000
16635,Palestine,1993,934320
16636,Palestine,1994,967296
16637,Palestine,1995,945312
16638,Palestine,1996,1036912
16639,Palestine,1997,864704
16640,Palestine,1998,1461936
16641,Palestine,1999,1366672
16642,Palestine,2000,1659792
16643,Palestine,2001,1348352
16644,Palestine,2002,1154160
16645,Palestine,2003,1278736
16646,Palestine,2004,2194736
16647,Palestine,2005,2740672
16648,Palestine,2006,2264352
16649,Palestine,2007,2322976
16650,Palestine,2008,2051840
16651,Palestine,2009,2088480
16652,Palestine,2010,2033520
16653,Palestine,2011,2246032
16654,Palestine,2012,2198400
16655,Palestine,2013,2436560
16656,Palestine,2014,2835936
16705,Panama,1990,2631999
16706,Panama,1991,3104491
16707,Panama,1992,4112287
16708,Panama,1993,3784946
16709,Panama,1994,4177258
16710,Panama,1995,3652970
16711,Panama,1996,4446773
16712,Panama,1997,4630072
16713,Panama,1998,5900714
16714,Panama,1999,5622234
16715,Panama,2000,5728391
16716,Panama,2001,6953090
16717,Panama,2002,5821097
16718,Panama,2003,6090004
16719,Panama,2004,5710970
16720,Panama,2005,6971338
16721,Panama,2006,7524040
16722,Panama,2007,7349627
16723,Panama,2008,7334595
16724,Panama,2009,8460693
16725,Panama,2010,9072099
16726,Panama,2011,9952930
16727,Panama,2012,9768100
16728,Panama,2013,10513283
16729,Panama,2014,10855411
16806,Papua New Guinea,1990,2154432
16807,Papua New Guinea,1991,2169088
16808,Papua New Guinea,1992,2191072
16809,Papua New Guinea,1993,2191072
16810,Papua New Guinea,1994,2180080
16811,Papua New Guinea,1995,2059168
16812,Papua New Guinea,1996,2187408
16813,Papua New Guinea,1997,2575792
16814,Papua New Guinea,1998,2861584
16815,Papua New Guinea,1999,2443888
16816,Papua New Guinea,2000,2663728
16817,Papua New Guinea,2001,3206000
16818,Papua New Guinea,2002,3484464
16819,Papua New Guinea,2003,3942464
16820,Papua New Guinea,2004,4484736
16821,Papua New Guinea,2005,4382144
16822,Papua New Guinea,2006,4305200
16823,Papua New Guinea,2007,6115216
16824,Papua New Guinea,2008,4792512
16825,Papua New Guinea,2009,5089296
