,Entity,Year,Deaths %
2571,Europe & Central Asia,2011,6.39069229733875
2572,Europe & Central Asia,2012,6.20720195163736
2573,Europe & Central Asia,2013,5.998736905705631
2574,Europe & Central Asia,2014,5.7764383434598905
2580,European Region,1990,8.54747208486773
2581,European Region,1991,8.44977096225629
2582,European Region,1992,8.32630138827636
2583,European Region,1993,8.23573975973958
2584,European Region,1994,8.17462623430699
2585,European Region,1995,8.08566340313606
2586,European Region,1996,7.97423950515611
2587,European Region,1997,7.85792782799552
2588,European Region,1998,7.67424424473656
2589,European Region,1999,7.475647966714311
2590,European Region,2000,7.34915116579611
2591,European Region,2001,7.20902874948688
2592,European Region,2002,7.093958792079009
2593,European Region,2003,6.9505445112919295
2594,European Region,2004,6.81050367171254
2595,European Region,2005,6.7063948415438
2596,European Region,2006,6.634699224116369
2597,European Region,2007,6.61112818172885
2598,European Region,2008,6.594408708916929
2599,European Region,2009,6.5730614129959
2600,European Region,2010,6.52297821187503
2601,European Region,2011,6.411648496139979
2602,European Region,2012,6.22852970289302
2603,European Region,2013,6.01980685736007
2604,European Region,2014,5.79612173755714
2610,European Union,1990,7.5431293075809
2611,European Union,1991,7.42996002324857
2612,European Union,1992,7.30970776157404
2613,European Union,1993,7.19197486266457
2614,European Union,1994,7.069199888413221
2615,European Union,1995,6.9757876077044605
2616,European Union,1996,6.836344120541341
2617,European Union,1997,6.70986761174386
2618,European Union,1998,6.5289953047937805
2619,European Union,1999,6.346885786593099
2620,European Union,2000,6.15348904929521
2621,European Union,2001,5.99783664234091
2622,European Union,2002,5.88363576774967
2623,European Union,2003,5.74501604681084
2624,European Union,2004,5.59879235845222
2625,European Union,2005,5.48363842922784
2626,European Union,2006,5.39817793592781
2627,European Union,2007,5.33330906857274
2628,European Union,2008,5.26050665752204
2629,European Union,2009,5.20988964856958
2630,European Union,2010,5.12536713381046
2631,European Union,2011,4.98697144313907
2632,European Union,2012,4.80406324898087
2633,European Union,2013,4.5728912080622
2634,European Union,2014,4.36459034486653
2640,Fiji,1990,12.7781861975369
2641,Fiji,1991,12.416601363070413
2642,Fiji,1992,12.08855846380955
2643,Fiji,1993,11.792132170688287
2644,Fiji,1994,11.61896346473701
2645,Fiji,1995,11.50049391459284
2646,Fiji,1996,11.44448219704261
2647,Fiji,1997,11.3725473212134
2648,Fiji,1998,11.271765510538687
2649,Fiji,1999,11.29373295642966
2650,Fiji,2000,11.29066975926987
2651,Fiji,2001,11.11638795378112
2652,Fiji,2002,10.93172199982555
2653,Fiji,2003,10.81284961633457
2654,Fiji,2004,10.62555962692629
2655,Fiji,2005,10.58124102967838
2656,Fiji,2006,10.47680383096156
2657,Fiji,2007,10.35765535766656
2658,Fiji,2008,10.27065093289605
2659,Fiji,2009,10.08484869583377
2660,Fiji,2010,9.91837166578583
2661,Fiji,2011,9.71590879075159
2662,Fiji,2012,9.449497080223871
2663,Fiji,2013,9.20578455780233
2664,Fiji,2014,8.97541120738866
2670,Finland,1990,2.71798776537691
2671,Finland,1991,2.62054798560792
2672,Finland,1992,2.5365837368237503
2673,Finland,1993,2.45409599392624
2674,Finland,1994,2.34318145718245
2675,Finland,1995,2.27566555335385
2676,Finland,1996,2.18838868879279
2677,Finland,1997,2.1053107243636
2678,Finland,1998,2.02161264581906
2679,Finland,1999,1.93628568635285
2680,Finland,2000,1.85730036448397
2681,Finland,2001,1.7817077014729998
2682,Finland,2002,1.7193861033335902
2683,Finland,2003,1.6572701868716602
2684,Finland,2004,1.58821828754809
2685,Finland,2005,1.54879461821089
2686,Finland,2006,1.50680552397471
2687,Finland,2007,1.48792317145296
2688,Finland,2008,1.4660902326694198
2689,Finland,2009,1.46256368898435
2690,Finland,2010,1.44615946082242
2691,Finland,2011,1.3696786487198198
2692,Finland,2012,1.23810534980125
2693,Finland,2013,1.0699439465794
2694,Finland,2014,0.90574305393623
2700,Four World Regions,1990,14.02133836830386
2701,Four World Regions,1991,13.885532746943513
2702,Four World Regions,1992,13.822882298905489
2703,Four World Regions,1993,13.69627041886008
2704,Four World Regions,1994,13.47228883268162
2705,Four World Regions,1995,13.4344297193948
2706,Four World Regions,1996,13.38161790621736
2707,Four World Regions,1997,13.33467221212723
2708,Four World Regions,1998,13.19406273792281
2709,Four World Regions,1999,13.043881624467952
2710,Four World Regions,2000,12.99369755913204
2711,Four World Regions,2001,12.9391197625683
2712,Four World Regions,2002,12.86985750858255
2713,Four World Regions,2003,12.78369610773821
2714,Four World Regions,2004,12.656190479453567
2715,Four World Regions,2005,12.61112658009354
2716,Four World Regions,2006,12.59190259117798
2717,Four World Regions,2007,12.56066946260849
2718,Four World Regions,2008,12.5042557997357
2719,Four World Regions,2009,12.5010191735194
2720,Four World Regions,2010,12.41517438080775
2721,Four World Regions,2011,12.42089918084973
2722,Four World Regions,2012,12.36943096399791
2723,Four World Regions,2013,12.3181743449716
2724,Four World Regions,2014,12.2233514847556
2730,France,1990,4.54143813287122
2731,France,1991,4.4120257363623
2732,France,1992,4.28478144516948
2733,France,1993,4.20637001652465
2734,France,1994,4.13496169419382
2735,France,1995,4.10690124682724
2736,France,1996,4.07001513751987
2737,France,1997,4.01447205537219
2738,France,1998,3.96937080786441
2739,France,1999,3.88560648894913
2740,France,2000,3.80231345852952
2741,France,2001,3.71920358747046
2742,France,2002,3.6912292057114895
2743,France,2003,3.61138541414161
2744,France,2004,3.5309600969916297
2745,France,2005,3.47365036257637
2746,France,2006,3.43852986257882
2747,France,2007,3.4327978704747
2748,France,2008,3.4303359277716003
2749,France,2009,3.4451358558331298
2750,France,2010,3.4258157989431
2751,France,2011,3.35506441696396
2752,France,2012,3.22165813349162
2753,France,2013,3.05033504001304
2754,France,2014,2.86834847539567
2760,G20,1990,13.99153669201639
2761,G20,1991,13.88482533569685
2762,G20,1992,13.774757465719102
2763,G20,1993,13.64339709069473
2764,G20,1994,13.52517580488937
2765,G20,1995,13.40331304851806
2766,G20,1996,13.37353139798791
2767,G20,1997,13.348334858468949
2768,G20,1998,13.19521109868746
2769,G20,1999,13.01546674922989
2770,G20,2000,12.95064415322181
2771,G20,2001,12.88158461580645
2772,G20,2002,12.81237796436567
2773,G20,2003,12.69710072383754
2774,G20,2004,12.52905290615658
2775,G20,2005,12.47465307901855
2776,G20,2006,12.40818628949961
2777,G20,2007,12.3559690979021
2778,G20,2008,12.30626848665993
2779,G20,2009,12.26550537931284
2780,G20,2010,12.21730386346235
2781,G20,2011,12.186189907900827
2782,G20,2012,12.14283329044334
2783,G20,2013,12.09021862979316
2784,G20,2014,11.98988452833398
2790,Gabon,1990,12.20787080271755
2791,Gabon,1991,11.80797632314183
2792,Gabon,1992,11.501762297739509
2793,Gabon,1993,11.04586172334201
2794,Gabon,1994,10.734658978289389
2795,Gabon,1995,10.514436987861831
2796,Gabon,1996,10.1384904267058
2797,Gabon,1997,9.9023718224466
2798,Gabon,1998,9.59809514724582
2799,Gabon,1999,9.27492917478915
2800,Gabon,2000,9.05836292200494
2801,Gabon,2001,8.83391099745154
2802,Gabon,2002,8.60869921070865
2803,Gabon,2003,8.44098498684566
2804,Gabon,2004,8.36135468424254
2805,Gabon,2005,8.432008562040389
2806,Gabon,2006,8.48762265582275
2807,Gabon,2007,8.41072577156925
2808,Gabon,2008,8.32500983816648
2809,Gabon,2009,8.27904929123798
2810,Gabon,2010,8.238771565948099
2811,Gabon,2011,8.26440041051799
2812,Gabon,2012,8.34978849595702
2813,Gabon,2013,8.462412449664109
2814,Gabon,2014,8.57122371236216
2820,Gambia,1990,16.62336753847274
2821,Gambia,1991,16.53672406962122
2822,Gambia,1992,16.4760157142753
2823,Gambia,1993,16.164511752674652
2824,Gambia,1994,15.878263350053151
2825,Gambia,1995,16.423821264263918
2826,Gambia,1996,15.575080002498758
2827,Gambia,1997,15.222954232786378
2828,Gambia,1998,15.5563711394232
2829,Gambia,1999,15.89049247597635
2830,Gambia,2000,15.25230480943115
2831,Gambia,2001,14.874995457338333
2832,Gambia,2002,14.97162834318272
2833,Gambia,2003,15.04072311163586
2834,Gambia,2004,15.79262800597037
2835,Gambia,2005,15.94285155576479
2836,Gambia,2006,15.797521858642291
2837,Gambia,2007,15.6907770866863
2838,Gambia,2008,15.39833015980542
2839,Gambia,2009,15.521677622863251
2840,Gambia,2010,15.46249291623426
2841,Gambia,2011,14.88292699869452
2842,Gambia,2012,15.02389457161963
2843,Gambia,2013,15.209582332770012
2844,Gambia,2014,15.76177019599081
2850,Georgia,1990,14.65002670436634
2851,Georgia,1991,14.68282208716236
2852,Georgia,1992,14.54234797731558
2853,Georgia,1993,14.223717069336612
2854,Georgia,1994,14.88716685724395
2855,Georgia,1995,14.83289507479867
2856,Georgia,1996,14.856120047660578
2857,Georgia,1997,14.85717947752072
2858,Georgia,1998,14.816463232985292
2859,Georgia,1999,14.871777330654051
2860,Georgia,2000,14.865454106308787
2861,Georgia,2001,14.61653500563731
2862,Georgia,2002,14.25105807590588
2863,Georgia,2003,13.93409329269874
2864,Georgia,2004,13.5225657636217
2865,Georgia,2005,13.171029597819569
2866,Georgia,2006,12.970927827958208
2867,Georgia,2007,12.865052722549338
2868,Georgia,2008,12.35037174459917
2869,Georgia,2009,12.27418495992816
2870,Georgia,2010,11.85100479832347
2871,Georgia,2011,11.4069161418967
2872,Georgia,2012,10.76408812127884
2873,Georgia,2013,10.36617303741435
2874,Georgia,2014,10.05298904662792
2880,Germany,1990,6.86679468479275
2881,Germany,1991,6.71271196404255
2882,Germany,1992,6.5562728832526505
2883,Germany,1993,6.43232668882392
2884,Germany,1994,6.25837731431581
2885,Germany,1995,6.07906765750048
2886,Germany,1996,5.87592076182666
2887,Germany,1997,5.65516489169924
2888,Germany,1998,5.42922065858907
2889,Germany,1999,5.18693920224087
2890,Germany,2000,4.956058729052129
2891,Germany,2001,4.762610409401289
2892,Germany,2002,4.65083691532142
2893,Germany,2003,4.51272061252452
2894,Germany,2004,4.36523794684893
2895,Germany,2005,4.25353787042501
2896,Germany,2006,4.2308644750584
2897,Germany,2007,4.27168617569491
2898,Germany,2008,4.31395666323556
2899,Germany,2009,4.38526076687254
2900,Germany,2010,4.39150090813053
2901,Germany,2011,4.28153098667286
2902,Germany,2012,4.06188403228195
2903,Germany,2013,3.80236255478848
2904,Germany,2014,3.53937954676956
2910,Ghana,1990,14.57671456628117
2911,Ghana,1991,14.34949036252276
2912,Ghana,1992,14.15968916210211
2913,Ghana,1993,13.980594763484818
2914,Ghana,1994,13.615449337904709
2915,Ghana,1995,13.49442710411215
2916,Ghana,1996,13.424126770597711
2917,Ghana,1997,13.34135583493442
2918,Ghana,1998,13.32438329363757
2919,Ghana,1999,13.25150599291404
2920,Ghana,2000,13.21061417380851
2921,Ghana,2001,13.13507465855705
2922,Ghana,2002,13.159037132825391
2923,Ghana,2003,13.07880805584594
2924,Ghana,2004,13.07990983028251
2925,Ghana,2005,13.1338863482313
2926,Ghana,2006,13.24489422849537
2927,Ghana,2007,13.20764060775858
2928,Ghana,2008,13.12487120288361
2929,Ghana,2009,13.072311414976252
2930,Ghana,2010,13.10441546367257
2931,Ghana,2011,13.291737832175802
2932,Ghana,2012,13.37501926022163
2933,Ghana,2013,13.416664329202549
2934,Ghana,2014,13.42133326733731
2940,Greece,1990,7.63230924043069
2941,Greece,1991,7.56363000602102
2942,Greece,1992,7.53750972851339
2943,Greece,1993,7.47636939882082
2944,Greece,1994,7.44766200753472
2945,Greece,1995,7.420282641050919
2946,Greece,1996,7.4107076133620495
2947,Greece,1997,7.477067209815121
2948,Greece,1998,7.55409899832512
2949,Greece,1999,7.594540566958311
2950,Greece,2000,7.558283009223821
2951,Greece,2001,7.498105816718679
2952,Greece,2002,7.40676845430988
2953,Greece,2003,7.23399743979556
2954,Greece,2004,7.05243666415849
2955,Greece,2005,6.88879729690077
2956,Greece,2006,6.911031476526749
2957,Greece,2007,6.9761783162615
2958,Greece,2008,6.97402731468606
2959,Greece,2009,6.956028033861831
2960,Greece,2010,6.86177418980923
2961,Greece,2011,6.75845505174352
2962,Greece,2012,6.54037335431091
2963,Greece,2013,6.21618717983909
2964,Greece,2014,5.83726385137492
2970,Greenland,1990,2.49731613756804
2971,Greenland,1991,2.47922881069336
2972,Greenland,1992,2.47263826075163
2973,Greenland,1993,2.50809661928614
2974,Greenland,1994,2.52030321556
2975,Greenland,1995,2.52312103747865
2976,Greenland,1996,2.4736879650329
2977,Greenland,1997,2.40890112068497
2978,Greenland,1998,2.2961103572894803
2979,Greenland,1999,2.18926653131255
2980,Greenland,2000,2.1008706593276703
2981,Greenland,2001,2.06443630081527
2982,Greenland,2002,2.0697167272009103
2983,Greenland,2003,2.03411131012651
2984,Greenland,2004,1.93419281079956
2985,Greenland,2005,1.86959137223936
2986,Greenland,2006,1.7654051575211702
2987,Greenland,2007,1.6952884295106
2988,Greenland,2008,1.62688478223112
2989,Greenland,2009,1.6086571452537402
2990,Greenland,2010,1.58462341596837
2991,Greenland,2011,1.56801278113652
2992,Greenland,2012,1.57538739665899
2993,Greenland,2013,1.5833216550526
2994,Greenland,2014,1.56886660184056
3000,Grenada,1990,10.57451631952269
3001,Grenada,1991,10.15521384875772
3002,Grenada,1992,9.70773993259912
3003,Grenada,1993,9.43850974696178
3004,Grenada,1994,9.12353978023473
3005,Grenada,1995,8.82338234570099
3006,Grenada,1996,8.48525134014092
3007,Grenada,1997,8.28534341268007
3008,Grenada,1998,8.079924023841519
3009,Grenada,1999,7.84570076759737
3010,Grenada,2000,7.621370894939799
3011,Grenada,2001,7.422947946172511
3012,Grenada,2002,7.15552586713844
3013,Grenada,2003,6.914596941310471
3014,Grenada,2004,6.564510972020821
3015,Grenada,2005,6.55827006833153
3016,Grenada,2006,6.49404202241564
3017,Grenada,2007,6.45286155445154
3018,Grenada,2008,6.4405135697381
3019,Grenada,2009,6.423934517362751
3020,Grenada,2010,6.40920016613267
3021,Grenada,2011,6.45358221608167
3022,Grenada,2012,6.56337032709219
3023,Grenada,2013,6.661427912726101
3024,Grenada,2014,6.72389058610765
3030,Guam,1990,3.67959133252889
3031,Guam,1991,3.65757871766367
3032,Guam,1992,3.61835955291425
3033,Guam,1993,3.57655422646631
3034,Guam,1994,3.52149630128199
3035,Guam,1995,3.4481484652396697
3036,Guam,1996,3.3668569374158
3037,Guam,1997,2.34980104696701
3038,Guam,1998,3.10939960710961
3039,Guam,1999,2.99815110346488
3040,Guam,2000,2.92732803866776
3041,Guam,2001,2.90047919918401
3042,Guam,2002,2.86481128393239
3043,Guam,2003,2.82468301211545
3044,Guam,2004,2.78814699937127
3045,Guam,2005,2.74688900870331
3046,Guam,2006,2.70651722296769
3047,Guam,2007,2.65230806927701
3048,Guam,2008,2.6209221415145
3049,Guam,2009,2.6115959882875
3050,Guam,2010,2.61065343579253
3051,Guam,2011,2.77584334740787
3052,Guam,2012,3.14183037424907
3053,Guam,2013,3.58345406660466
3054,Guam,2014,3.9757349623112495
3060,Guatemala,1990,14.701571310204187
3061,Guatemala,1991,14.81159654970516
3062,Guatemala,1992,14.97927036595682
3063,Guatemala,1993,15.18467110347595
3064,Guatemala,1994,15.11745988363998
3065,Guatemala,1995,15.00497060388123
3066,Guatemala,1996,15.02354056129976
3067,Guatemala,1997,15.05122679817533
3068,Guatemala,1998,15.02720086989337
3069,Guatemala,1999,15.045504974811742
3070,Guatemala,2000,14.69699678408381
3071,Guatemala,2001,14.22892011200907
3072,Guatemala,2002,13.78381802993374
3073,Guatemala,2003,13.407790407406232
3074,Guatemala,2004,13.14303880733381
3075,Guatemala,2005,12.610120809570798
3076,Guatemala,2006,12.45326935954853
3077,Guatemala,2007,12.25253277172075
3078,Guatemala,2008,12.0004078879859
3079,Guatemala,2009,11.7664358133567
3080,Guatemala,2010,11.77849604842803
3081,Guatemala,2011,11.77262622641379
3082,Guatemala,2012,11.71174764023092
3083,Guatemala,2013,11.59943868176731
3084,Guatemala,2014,11.47778403226687
3090,Guinea,1990,16.35902101016234
3091,Guinea,1991,16.28155774345492
3092,Guinea,1992,16.15018625834151
3093,Guinea,1993,16.1065763463603
3094,Guinea,1994,16.00739173229732
3095,Guinea,1995,15.89748607525551
3096,Guinea,1996,15.842449227894509
3097,Guinea,1997,15.72413423202651
3098,Guinea,1998,15.609000164747949
3099,Guinea,1999,15.475059921837053
3100,Guinea,2000,15.174891026266629
3101,Guinea,2001,15.119793822938773
3102,Guinea,2002,15.17396205020316
3103,Guinea,2003,15.201893359099438
3104,Guinea,2004,15.37538052488426
3105,Guinea,2005,15.4417491475488
3106,Guinea,2006,15.56354834926554
3107,Guinea,2007,15.55286363372078
3108,Guinea,2008,15.59811444096538
3109,Guinea,2009,15.537640662086268
3110,Guinea,2010,15.70772715430434
3111,Guinea,2011,15.75140925222796
3112,Guinea,2012,15.78071076273175
3113,Guinea,2013,15.86349619722473
3114,Guinea,2014,15.48112576690008
3120,Guinea-Bissau,1990,15.7723110450357
3121,Guinea-Bissau,1991,15.7447560018912
3122,Guinea-Bissau,1992,15.6983754380911
3123,Guinea-Bissau,1993,15.64435098617246
3124,Guinea-Bissau,1994,15.52099609375984
3125,Guinea-Bissau,1995,15.53002956172897
3126,Guinea-Bissau,1996,15.12663751132576
3127,Guinea-Bissau,1997,15.06498507743663
3128,Guinea-Bissau,1998,14.648528126921333
3129,Guinea-Bissau,1999,14.52779115908158
3130,Guinea-Bissau,2000,15.03663347398908
3131,Guinea-Bissau,2001,15.08403299359421
3132,Guinea-Bissau,2002,15.166286131886933
3133,Guinea-Bissau,2003,15.21658574649243
3134,Guinea-Bissau,2004,15.32846613269886
3135,Guinea-Bissau,2005,15.23058906305728
3136,Guinea-Bissau,2006,15.440518505905478
3137,Guinea-Bissau,2007,15.75354429854254
3138,Guinea-Bissau,2008,15.88128943338383
3139,Guinea-Bissau,2009,16.014771359970233
3140,Guinea-Bissau,2010,16.14766651736065
3141,Guinea-Bissau,2011,16.238235695146138
3142,Guinea-Bissau,2012,16.257146854660782
3143,Guinea-Bissau,2013,16.33968311466218
3144,Guinea-Bissau,2014,16.33389240544284
3150,Guyana,1990,10.10567914380223
3151,Guyana,1991,9.92711283913852
3152,Guyana,1992,9.85726366395605
3153,Guyana,1993,9.86437341185978
3154,Guyana,1994,9.72867841800463
3155,Guyana,1995,9.60569518140829
3156,Guyana,1996,9.65886604324616
3157,Guyana,1997,9.7882719993868
3158,Guyana,1998,9.78959262642062
3159,Guyana,1999,9.71098129029361
3160,Guyana,2000,9.72675876573051
3161,Guyana,2001,9.59758952935121
3162,Guyana,2002,9.41461709314077
3163,Guyana,2003,9.1732043588188
3164,Guyana,2004,8.93165766741502
3165,Guyana,2005,8.66604979460141
3166,Guyana,2006,8.52450709759679
3167,Guyana,2007,8.454131343114819
3168,Guyana,2008,8.316558892043311
3169,Guyana,2009,8.24050026429054
3170,Guyana,2010,8.112535923424929
3171,Guyana,2011,7.99013034349407
3172,Guyana,2012,7.92494915058099
